idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
671,442.0,2.0,1.237,11.28,23.18,-0.3465,0.2685,0.2503,,0
672,214.2,0.743,0.234,36.53,4.38,0.386,0.0507,0.7495,,1
673,272.4,0.287,0.555,52.25,10.39,0.6901,0.1203,0.5373,,1
674,409.2,1.064,0.342,45.28,6.4,0.55,0.0741,0.5146,,1
675,427.0,-0.029,0.616,6.54,11.54,0.6569,0.1337,0.2288,,0
676,427.2,1.127,0.176,22.48,3.3,0.3954,0.0382,0.848,,1
677,275.8,1.3,0.399,32.43,7.47,0.2931,0.0865,0.4884,,1
678,421.2,1.415,1.242,-35.4,23.26,-0.5346,0.2695,0.0655,,0
679,426.6,1.653,1.313,-47.36,24.6,-0.5938,0.2849,0.1152,,0
680,348.1,1.157,1.382,-88.19,25.88,-1.7038,0.2998,0.1306,,0
681,43.6,1.779,0.839,-7.7,15.72,0.016,0.1821,0.5413,,1
682,398.6,2.393,1.091,-37.33,20.43,0.0924,0.2367,0.0395,,0
683,107.5,1.659,0.446,44.48,8.35,0.5465,0.0968,0.345,,0
684,462.4,1.796,0.347,30.68,6.5,0.2766,0.0753,0.5518,,1
685,369.3,1.177,0.157,29.64,2.94,0.3847,0.0341,0.8759,,1
686,76.0,1.359,0.571,13.96,10.69,0.2393,0.1238,0.4344,,1
687,390.5,1.321,1.257,-22.52,23.55,-0.1991,0.2728,0.1458,,0
688,577.0,0.898,0.602,-2.0,11.27,0.2301,0.1306,0.4276,,1
689,283.1,0.1,0.59,37.87,11.04,0.3515,0.1279,0.4824,,1
690,99.9,0.78,0.478,28.66,8.96,0.415,0.1038,0.6152,,1
691,712.2,2.183,1.359,-40.81,25.45,-0.6636,0.2948,0.0824,,0
692,417.5,1.156,1.499,-52.25,28.07,-0.7871,0.3253,0.156,,0
693,415.8,1.022,0.977,10.98,18.31,-0.331,0.2121,0.0552,,0
694,333.8,0.255,0.205,26.79,3.84,0.3837,0.0445,0.785,,1
695,681.5,-1.866,1.22,34.81,22.84,-0.2495,0.2646,0.1967,,0
696,418.9,-0.056,1.287,-44.27,24.11,-1.4407,0.2793,0.0853,,0
697,627.7,1.162,1.248,-51.28,23.38,-0.6529,0.2709,0.2539,,0
698,356.4,0.237,1.129,-84.16,21.15,-1.5568,0.245,0.1435,,0
699,516.9,-0.638,1.01,24.38,18.92,-0.1595,0.2191,0.0707,,0
700,159.6,0.325,0.279,41.59,5.23,0.4376,0.0606,0.6344,,1
701,127.6,1.343,0.966,-9.14,18.09,0.3435,0.2096,0.1218,,0
702,439.8,-2.166,1.16,-102.69,21.72,-1.2781,0.2516,0.1689,,0
703,305.3,-0.051,1.121,-87.02,20.99,-1.2797,0.2431,0.0488,,0
704,354.8,-1.088,1.709,24.16,32.01,-0.5446,0.3708,0.1643,,0
705,277.6,0.864,0.454,16.78,8.51,0.4075,0.0986,0.5492,,1
706,316.9,1.105,0.556,8.78,10.42,0.2742,0.1207,0.6743,,1
707,597.6,2.086,0.726,12.99,13.6,0.3747,0.1575,0.419,,1
708,92.4,-0.408,0.69,44.86,12.92,0.4529,0.1496,0.1414,,0
709,6.2,-0.256,1.294,-88.65,24.24,-1.4636,0.2809,0.0772,,0
710,10.3,1.029,0.931,13.73,17.44,-0.0312,0.2021,0.3981,,1
711,543.1,-0.843,1.138,25.14,21.31,-0.1669,0.2469,0.2214,,0
712,348.4,0.913,0.323,41.42,6.05,0.2527,0.0701,0.7262,,1
713,638.7,2.146,1.294,-49.24,24.23,-0.9064,0.2807,0.1226,,0
714,1.2,1.437,0.824,11.73,15.44,0.146,0.1788,0.5695,,1
715,152.3,0.808,0.392,35.5,7.34,0.4236,0.085,0.5757,,1
716,190.2,-0.1,0.471,54.4,8.82,0.5161,0.1021,0.4172,,1
717,107.7,-1.498,1.23,-12.7,23.03,-0.7965,0.2669,0.0607,,0
718,363.7,1.191,0.473,25.34,8.86,0.603,0.1026,0.3577,,1
719,244.0,1.54,0.341,12.58,6.39,0.2354,0.074,0.5567,,1
720,149.0,0.656,0.305,18.17,5.7,0.2756,0.0661,0.6694,,1
721,511.0,1.465,0.832,38.52,15.58,0.279,0.1805,0.4282,,1
722,344.0,0.234,0.909,-61.14,17.02,-1.0396,0.1972,0.055,,0
723,433.4,1.073,0.517,33.41,9.69,0.2814,0.1123,0.4611,,1
724,141.5,-0.143,0.31,38.0,5.82,0.432,0.0674,0.6811,,1
725,428.8,0.575,1.479,-20.27,27.71,0.1337,0.321,0.1205,,0
726,322.6,0.043,1.267,-85.24,23.73,-1.6632,0.2749,0.0535,,0
727,81.2,0.24,0.67,47.43,12.55,0.4277,0.1454,0.1553,,0
728,362.3,-1.199,1.691,29.22,31.67,-0.689,0.3669,0.2375,,0
729,578.9,0.249,0.724,3.3,13.56,0.3443,0.1571,0.3351,,0
730,281.8,0.884,0.294,29.57,5.5,0.1927,0.0638,0.7707,,1
731,349.0,1.331,0.212,22.2,3.97,0.2752,0.046,0.7843,,1
732,14.9,-0.617,1.365,-43.46,25.56,-0.6688,0.2961,0.061,,0
733,3.2,0.866,1.188,-7.41,22.24,-0.1186,0.2577,0.0908,,0
734,194.3,0.962,1.273,-18.08,23.84,-0.6371,0.2762,0.133,,0
735,398.1,1.621,1.152,-3.72,21.58,-0.3847,0.25,0.0846,,0
736,55.6,-0.318,0.591,26.39,11.08,0.4989,0.1283,0.2898,,0
737,275.4,0.497,0.419,42.76,7.85,0.2934,0.0909,0.5572,,1
738,569.5,0.776,0.496,12.62,9.29,0.3228,0.1076,0.6855,,1
739,72.9,1.141,0.335,17.93,6.27,0.2515,0.0727,0.6734,,1
740,133.3,1.075,0.511,18.15,9.57,0.6785,0.1109,0.3612,,1
741,446.4,1.47,0.297,27.41,5.56,0.3318,0.0644,0.6742,,1
742,448.8,1.719,0.916,-26.4,17.16,-0.0332,0.1988,0.0516,,0
743,328.3,0.451,0.927,-52.38,17.37,-1.2635,0.2012,0.0922,,0
744,318.9,2.302,0.377,35.45,7.07,0.4516,0.0819,0.4937,,1
745,159.6,2.143,1.451,-109.81,27.18,-1.9832,0.3149,0.1985,,0
746,195.0,1.443,0.288,32.61,5.38,0.331,0.0624,0.6268,,1
747,557.6,-1.105,0.733,-7.34,13.74,0.4574,0.1591,0.2999,,0
748,454.8,0.569,0.222,24.52,4.16,0.4888,0.0482,0.8296,,1
749,493.5,-0.063,0.908,33.79,17.01,0.1106,0.1971,0.1415,,0
750,481.6,0.7,0.391,12.91,7.32,0.4286,0.0848,0.585,,1
751,354.3,1.67,0.285,11.01,5.34,0.2795,0.0619,0.6492,,1
752,435.7,0.572,0.474,47.22,8.87,0.4537,0.1028,0.3691,,1
753,432.9,0.854,0.673,-0.36,12.6,0.5386,0.1459,0.3815,,1
754,576.3,0.716,1.27,-41.46,23.79,-0.7001,0.2757,0.1975,,0
755,380.2,-0.183,1.018,-49.03,19.07,-1.385,0.2209,0.0597,,0
756,272.5,0.395,0.391,28.65,7.33,0.6432,0.0849,0.481,,1
757,374.2,1.419,0.545,39.64,10.2,0.052,0.1182,0.3301,,0
758,510.5,2.14,0.601,23.71,11.26,0.4687,0.1304,0.4708,,1
759,446.3,0.989,1.3,-48.51,24.34,-0.3003,0.282,0.1295,,0
760,328.1,1.626,0.217,23.58,4.06,0.3475,0.047,0.7836,,1
761,68.9,1.254,0.506,30.19,9.49,0.1624,0.1099,0.3993,,1
762,143.8,0.009,0.592,27.31,11.09,0.1909,0.1285,0.3547,,1
763,150.2,1.296,0.786,26.63,14.73,0.3313,0.1706,0.4433,,1
764,281.1,0.996,0.446,46.41,8.36,0.4089,0.0968,0.7584,,1
765,376.8,1.944,0.607,0.94,11.37,0.5618,0.1318,0.3514,,1
766,259.4,1.688,0.453,37.44,8.48,0.2332,0.0983,0.6122,,1
767,57.4,-0.71,1.125,-11.3,21.07,-0.5364,0.2442,0.082,,0
768,565.6,0.606,0.72,8.86,13.49,0.4077,0.1563,0.4177,,1
769,279.9,-0.203,0.495,42.3,9.27,0.5502,0.1074,0.3112,,0
770,385.6,0.426,1.087,-74.74,20.36,-1.4976,0.2358,0.1549,,0
771,106.2,0.964,0.41,37.78,7.68,0.47,0.089,0.7354,,1
772,595.4,0.013,0.99,47.45,18.55,0.3211,0.2149,0.2548,,0
773,71.8,-0.005,1.336,-15.52,25.03,-0.8314,0.2899,0.0287,,0
774,393.6,0.147,1.47,10.55,27.53,-0.0819,0.3189,0.0945,,0
775,225.7,0.626,0.739,41.81,13.84,0.5652,0.1604,0.2436,,0
776,26.5,1.694,0.82,8.97,15.35,0.022,0.1778,0.5186,,1
777,152.8,0.072,0.22,21.71,4.12,0.4582,0.0478,0.79,,1
778,613.1,0.909,1.235,-59.47,23.12,-0.8879,0.2679,0.0435,,0
779,25.0,0.086,1.085,-50.7,20.32,-1.4486,0.2354,0.1272,,0
780,400.3,-0.068,0.945,-52.36,17.7,-0.8235,0.2051,0.1594,,0
781,232.2,0.92,0.497,36.39,9.3,0.2867,0.1078,0.3962,,1
782,387.3,-1.413,1.681,15.12,31.48,-0.8782,0.3647,0.2317,,0
783,3.3,-0.243,1.338,-88.75,25.06,-1.583,0.2903,0.0687,,0
784,469.9,1.19,1.396,-30.3,26.14,-0.4716,0.3028,0.1578,,0
785,437.2,0.779,0.377,6.75,7.05,0.4458,0.0817,0.4651,,1
786,204.0,0.359,0.596,47.09,11.15,0.3437,0.1292,0.1604,,0
787,455.4,-0.144,0.616,34.82,11.54,0.053,0.1337,0.2102,,0
788,484.5,0.363,1.0,21.62,18.73,0.1284,0.217,0.2908,,0
789,178.8,1.203,0.717,33.5,13.42,0.5603,0.1555,0.267,,0
790,574.8,1.687,1.13,-45.26,21.17,-0.8034,0.2452,0.0972,,0
791,322.9,1.303,0.363,31.32,6.8,0.1736,0.0788,0.6611,,1
792,17.7,1.375,0.963,-3.68,18.04,-0.0543,0.209,0.4431,,1
793,195.7,0.188,0.318,50.71,5.96,0.4197,0.069,0.6743,,1
794,427.1,0.984,0.444,24.26,8.31,0.1235,0.0963,0.6954,,1
795,385.7,0.953,0.221,42.37,4.13,0.5162,0.0479,0.8021,,1
796,461.1,1.535,1.32,-29.84,24.73,-0.527,0.2865,0.2246,,0
797,186.0,1.27,1.144,-51.61,21.44,-1.3143,0.2483,0.0414,,0
798,494.5,1.018,0.346,67.61,6.48,0.4193,0.0751,0.6905,,1
799,254.9,0.593,0.351,34.92,6.57,0.6552,0.0761,0.606,,1
800,95.1,0.346,0.543,44.26,10.17,0.3708,0.1179,0.3242,,0
801,35.5,1.981,0.955,22.82,17.88,0.0781,0.2071,0.0874,,0
802,499.4,-0.482,1.327,-76.85,24.86,-1.1067,0.288,0.0099,,0
803,405.5,-0.574,1.698,17.58,31.8,-0.4489,0.3684,0.0904,,0
804,54.9,-0.533,1.41,-46.37,26.41,-0.4727,0.3059,0.1273,,0
805,605.6,-0.541,0.712,48.32,13.34,0.5983,0.1546,0.2513,,0
806,582.9,1.935,1.123,-53.31,21.03,-0.7909,0.2436,0.0833,,0
807,461.7,1.678,1.422,-33.13,26.64,-0.3548,0.3086,0.0585,,0
808,483.5,-0.473,1.296,-57.07,24.27,-1.2118,0.2811,0.1633,,0
809,124.7,0.522,0.636,46.2,11.92,0.5574,0.1381,0.3444,,0
810,24.9,2.816,0.961,13.31,18.01,0.1067,0.2086,0.4616,,1
811,141.9,1.454,0.29,22.93,5.43,0.3198,0.0629,0.6525,,1
812,425.4,0.887,0.323,12.17,6.05,0.3191,0.0701,0.7599,,1
813,573.3,1.432,1.164,-56.41,21.81,-0.998,0.2527,0.2088,,0
814,294.5,0.541,0.291,8.89,5.45,0.134,0.0631,0.656,,1
815,262.7,1.217,0.625,8.89,11.7,0.5825,0.1355,0.1589,,0
816,111.8,1.622,0.28,31.14,5.25,0.3795,0.0608,0.8134,,1
817,117.3,0.723,0.174,39.12,3.26,0.3952,0.0377,0.8564,,1
818,131.9,1.067,0.456,31.31,8.55,0.3107,0.099,0.4001,,1
819,371.5,0.948,1.01,-74.11,18.91,-1.4255,0.219,0.0669,,0
820,369.6,0.07,1.092,-52.95,20.46,-1.3511,0.2371,0.0663,,0
821,428.9,0.049,0.446,10.16,8.35,0.2812,0.0968,0.6591,,1
822,663.6,-0.15,1.518,-46.75,28.44,-0.7228,0.3294,0.1284,,0
823,130.2,0.669,0.193,29.55,3.62,0.2815,0.0419,0.8213,,1
824,282.5,0.119,0.295,32.93,5.52,0.5395,0.0639,0.6114,,1
825,462.3,0.834,0.455,51.87,8.52,0.2158,0.0987,0.2812,,0
826,430.6,-0.505,0.355,46.97,6.65,0.2452,0.077,0.5103,,1
827,392.4,0.145,1.053,-86.31,19.73,-1.2934,0.2286,0.0625,,0
828,456.5,0.218,0.335,29.65,6.28,0.315,0.0727,0.5628,,1
829,343.1,0.114,0.763,5.54,14.29,0.2156,0.1656,0.0452,,0
830,341.4,0.67,0.202,27.43,3.78,0.3328,0.0437,0.8133,,1
831,444.5,1.08,1.213,-4.37,22.72,-0.3555,0.2632,0.1724,,0
832,7.8,1.866,1.127,-2.22,21.1,0.0653,0.2445,0.3326,,0
833,256.5,0.705,1.162,-84.1,21.76,-1.4718,0.252,0.0667,,0
834,486.4,-0.25,1.005,17.02,18.83,-0.045,0.2181,0.181,,0
835,671.4,-0.344,1.572,-30.52,29.45,-0.8094,0.3412,0.0926,,0
836,207.0,1.092,0.212,32.21,3.97,0.3576,0.046,0.7781,,1
837,213.4,-2.946,1.27,76.3,23.78,0.2028,0.2756,0.1324,,0
838,430.3,0.844,1.298,-7.46,24.31,-0.1836,0.2817,0.1236,,0
839,379.3,0.613,0.343,25.61,6.42,0.3438,0.0744,0.5973,,1
840,509.3,-0.349,1.292,-69.99,24.2,-1.2977,0.2804,0.1276,,0
841,89.4,-0.622,0.507,44.08,9.5,0.1932,0.11,0.3424,,0
842,6.4,0.644,1.164,-3.22,21.8,-0.0199,0.2526,0.0777,,0
843,211.6,1.86,0.411,39.4,7.71,0.4337,0.0893,0.3856,,1
844,453.5,2.574,1.456,-46.69,27.27,-0.6524,0.3159,0.146,,0
845,476.6,-1.211,1.232,26.42,23.07,0.075,0.2673,0.2818,,0
846,304.9,-0.217,1.292,-85.63,24.19,-1.6144,0.2803,0.2124,,0
847,434.9,2.525,1.186,11.41,22.21,-0.3414,0.2573,0.0576,,0
848,245.7,1.953,1.005,-8.26,18.81,-0.1748,0.218,0.3207,,0
849,510.7,0.837,0.244,52.56,4.56,0.4227,0.0529,0.7542,,1
850,621.1,1.576,1.122,-44.94,21.02,-0.703,0.2435,0.1103,,0
851,198.4,0.304,0.422,16.5,7.91,0.2963,0.0917,0.6049,,1
