idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
662,294.0,-1.12,0.692,12.97,14.04,-0.1193,0.1501,0.3593,,1
663,159.6,-0.737,1.111,139.22,22.55,-0.0482,0.241,0.0875,,0
664,29.6,0.453,0.473,-23.7,9.6,-0.2674,0.1026,0.5922,,1
665,434.7,-0.906,0.435,7.56,8.82,0.0923,0.0943,0.4958,,1
666,4.1,-0.089,1.216,161.54,24.67,0.0179,0.2637,0.1879,,0
667,369.3,-0.16,0.392,-34.59,7.96,-0.1386,0.0851,0.4213,,1
668,61.3,0.167,0.611,-8.15,12.4,-0.2494,0.1326,0.1292,,0
669,206.4,-0.894,1.519,98.53,30.83,0.1157,0.3294,0.2243,,0
670,189.6,-0.499,1.316,115.49,26.7,-0.5101,0.2854,0.0855,,0
671,151.3,-0.604,1.519,180.3,30.83,0.0255,0.3294,0.1796,,0
672,247.9,-0.249,0.79,-10.59,16.04,-0.092,0.1714,0.3412,,0
673,149.0,-3.152,1.114,32.47,22.62,0.3158,0.2417,0.161,,0
674,307.2,1.694,0.587,-31.69,11.92,-0.2946,0.1273,0.0928,,0
675,379.8,-0.846,1.479,110.85,30.02,-0.3167,0.3208,0.0836,,0
676,205.2,1.117,1.693,72.66,34.37,-0.0404,0.3673,0.0912,,0
677,201.9,-0.526,0.358,-4.64,7.27,0.1214,0.0777,0.6169,,1
678,56.8,-1.507,0.968,47.14,19.64,0.0176,0.2099,0.0987,,0
679,260.5,-0.731,1.087,152.4,22.06,-0.1112,0.2357,0.1376,,0
680,50.3,0.418,0.55,-16.52,11.17,-0.2742,0.1194,0.0998,,0
681,209.6,-1.352,0.265,-14.82,5.37,-0.1139,0.0574,0.6901,,1
682,11.7,-1.279,0.208,-24.4,4.23,0.0481,0.0452,0.7806,,1
683,229.1,-1.859,0.399,6.36,8.1,0.0725,0.0866,0.6983,,1
684,142.7,-1.167,1.126,156.85,22.85,-0.2148,0.2442,0.141,,0
685,376.2,-0.709,1.455,122.5,29.53,-0.4683,0.3156,0.1253,,0
686,159.3,-0.109,0.599,-22.26,12.16,-0.1092,0.1299,0.0959,,0
687,92.5,-0.984,1.066,167.32,21.64,-0.3231,0.2312,0.1636,,0
688,316.7,-0.283,1.219,172.0,24.74,0.1863,0.2644,0.1258,,0
689,24.7,-2.571,0.861,63.6,17.48,0.0411,0.1868,0.1356,,0
690,94.2,-0.079,0.625,-13.43,12.68,-0.2972,0.1355,0.711,,1
691,232.8,-0.09,0.713,-9.62,14.48,-0.2441,0.1547,0.1871,,0
692,286.9,-1.227,0.564,-10.35,11.44,-0.082,0.1223,0.423,,1
693,182.3,-1.631,0.881,-18.09,17.87,-0.1903,0.191,0.2826,,0
694,166.0,0.001,0.398,-13.03,8.07,-0.1138,0.0863,0.5689,,1
695,231.9,-0.409,0.666,3.33,13.51,-0.1327,0.1444,0.1994,,0
696,386.5,0.875,1.016,0.19,20.61,-0.1519,0.2203,0.1738,,0
697,188.9,0.583,0.216,-16.28,4.38,0.1511,0.0468,0.8039,,1
698,302.9,-0.98,0.728,-3.28,14.77,-0.0953,0.1578,0.5777,,1
699,219.7,-1.062,0.513,-24.81,10.42,0.302,0.1114,0.2053,,0
700,221.9,-0.704,0.38,-10.51,7.7,0.021,0.0823,0.5223,,1
701,155.4,0.031,0.175,-20.61,3.54,-0.0659,0.0379,0.8515,,1
702,129.7,0.275,0.987,186.3,20.03,0.356,0.214,0.0761,,0
703,367.8,0.229,1.454,121.47,29.5,-0.2895,0.3153,0.0796,,0
704,17.3,-1.767,1.079,73.45,21.9,0.1245,0.2341,0.0957,,0
705,482.5,-0.724,0.298,-9.72,6.06,-0.1226,0.0647,0.7627,,1
706,128.5,0.139,1.194,117.84,24.24,-0.6178,0.259,0.0908,,0
707,367.7,-0.24,0.564,7.83,11.44,-0.069,0.1223,0.1609,,0
708,231.0,-2.893,0.988,25.39,20.05,0.3016,0.2143,0.2392,,0
709,210.9,-0.891,0.393,9.7,7.98,-0.0767,0.0853,0.7288,,1
710,216.0,0.523,0.419,-12.13,8.5,-0.0456,0.0908,0.505,,1
711,368.5,-0.7,0.533,-15.96,10.83,-0.0941,0.1157,0.6966,,1
712,607.4,0.864,1.119,-22.62,22.71,-0.1616,0.2426,0.1404,,0
713,294.3,0.775,1.203,175.05,24.41,-0.0228,0.2609,0.2196,,0
714,183.1,-0.796,0.392,-15.72,7.96,0.0553,0.0851,0.6634,,1
715,577.9,0.228,0.504,6.3,10.22,-0.0287,0.1093,0.7638,,1
716,391.8,0.577,1.382,187.54,28.05,-0.1187,0.2997,0.17,,0
717,85.6,-0.702,0.479,-16.05,9.73,0.0126,0.104,0.4284,,1
718,293.8,-0.662,0.369,-9.07,7.49,-0.0414,0.08,0.5245,,1
719,83.7,-0.246,0.58,-33.93,11.77,-0.3748,0.1257,0.1652,,0
720,431.2,-0.558,0.437,-0.7,8.88,-0.1838,0.0949,0.3237,,0
721,599.4,1.352,0.861,-10.24,17.48,-0.2813,0.1868,0.0831,,0
722,224.3,-0.423,1.321,165.44,26.81,0.1814,0.2865,0.0609,,0
723,199.1,-0.481,0.668,-2.39,13.56,0.0001,0.145,0.3609,,1
724,112.8,-0.298,1.019,153.5,20.68,-0.0454,0.221,0.182,,0
725,120.5,-1.401,0.641,-30.46,13.01,0.0085,0.139,0.2325,,0
726,646.4,0.64,1.037,46.08,21.05,-0.8047,0.225,0.1698,,0
727,8.7,-0.139,1.121,157.66,22.76,-0.2384,0.2432,0.1358,,0
728,356.4,-1.149,0.604,9.44,12.25,-0.2237,0.131,0.1652,,0
729,565.6,0.106,0.66,4.48,13.4,0.0094,0.1432,0.7242,,1
730,195.5,-1.424,0.712,17.26,14.44,0.3969,0.1544,0.1081,,0
731,158.0,-2.311,1.15,7.66,23.35,0.0647,0.2495,0.2492,,0
732,29.3,-2.135,1.083,61.03,21.99,-0.5445,0.235,0.1925,,0
733,7.7,-0.196,0.975,78.15,19.79,0.2437,0.2114,0.1967,,0
734,210.9,-3.525,0.83,15.03,16.85,0.27,0.1801,0.2789,,0
735,232.5,-0.627,0.422,-17.57,8.56,0.2092,0.0915,0.4672,,1
736,146.2,-0.377,0.577,-7.87,11.72,0.1081,0.1252,0.4027,,1
737,234.0,-1.444,0.434,-8.75,8.8,-0.1038,0.0941,0.4539,,1
738,524.2,-0.736,0.851,8.19,17.28,-0.3324,0.1847,0.1494,,0
739,257.0,-0.534,0.556,-16.53,11.28,-0.0949,0.1205,0.5337,,1
740,2.9,-1.67,1.077,89.74,21.86,0.0109,0.2336,0.0315,,0
741,38.1,-2.299,1.061,160.63,21.53,-0.2405,0.2301,0.1902,,0
742,438.0,-1.728,0.55,-5.99,11.16,0.024,0.1193,0.3446,,0
743,299.1,-0.386,0.597,-4.85,12.11,0.0835,0.1294,0.4233,,1
744,415.4,-1.278,0.383,-19.07,7.77,-0.0988,0.083,0.5908,,1
745,212.3,-0.851,0.638,1.46,12.96,0.1239,0.1385,0.5314,,1
746,206.7,-0.312,0.346,-22.0,7.02,-0.0516,0.0751,0.7658,,1
747,377.8,0.686,0.404,-31.96,8.2,-0.1024,0.0876,0.4334,,1
748,221.3,-0.134,1.106,141.57,22.46,0.1057,0.24,0.0448,,0
749,22.1,-1.379,1.165,107.27,23.64,0.0125,0.2526,0.1373,,0
750,236.1,-2.274,1.261,6.32,25.6,-0.1765,0.2736,0.157,,0
751,12.6,-2.29,1.13,78.12,22.94,-0.0366,0.2451,0.0962,,0
752,97.4,0.165,0.533,-6.6,10.82,-0.4532,0.1156,0.5601,,1
753,64.1,0.252,1.057,128.16,21.46,-0.3476,0.2293,0.0991,,0
754,326.6,0.958,0.361,-20.19,7.32,0.1579,0.0783,0.6449,,1
755,4.3,-1.658,1.214,88.91,24.64,-0.1288,0.2633,0.0926,,0
756,117.7,-0.012,0.38,-8.62,7.72,-0.0408,0.0825,0.4593,,1
757,608.1,-1.33,1.185,30.74,24.05,-0.1261,0.257,0.2635,,0
758,261.9,-2.321,0.558,-33.72,11.32,-0.1183,0.1209,0.4695,,1
759,431.4,-0.104,0.904,-6.36,18.34,-0.0363,0.196,0.1721,,0
760,145.0,-3.348,1.055,22.18,21.42,0.1474,0.2289,0.2989,,0
761,231.8,-0.585,0.335,-3.47,6.79,0.1854,0.0726,0.7658,,1
762,322.6,0.237,0.358,-16.11,7.27,-0.0581,0.0777,0.6205,,1
763,297.3,-0.592,0.5,-26.19,10.15,-0.1482,0.1085,0.5955,,1
764,82.8,-0.82,0.236,-4.72,4.79,-0.0757,0.0512,0.8536,,1
765,378.6,-0.663,0.501,19.79,10.17,-0.2957,0.1087,0.1678,,0
766,438.5,-0.311,0.564,10.81,11.45,-0.1977,0.1224,0.1964,,0
767,236.3,1.393,1.359,141.44,27.59,-0.4283,0.2948,0.0344,,0
768,474.2,-0.51,0.671,3.6,13.62,-0.0441,0.1456,0.3085,,0
769,237.1,-0.134,0.497,-5.93,10.09,-0.0314,0.1078,0.4113,,1
770,447.7,-0.966,0.35,-4.82,7.11,-0.0242,0.076,0.7903,,1
771,612.4,-0.046,1.04,6.78,21.12,-0.0146,0.2257,0.1521,,0
772,16.0,-0.445,0.637,-22.67,12.93,0.136,0.1382,0.2562,,0
773,244.7,0.641,1.522,75.26,30.88,-0.4888,0.33,0.185,,0
774,334.2,-1.725,0.665,-0.05,13.49,-0.063,0.1442,0.0359,,0
775,252.9,-1.157,0.171,-22.11,3.47,-0.052,0.0371,0.848,,1
776,156.7,-0.128,0.409,-15.84,8.29,-0.1151,0.0886,0.6182,,1
777,47.6,-2.701,0.902,61.05,18.3,-0.3808,0.1956,0.3576,,1
