idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
655,33.0,0.043,0.902,-83.7,15.46,0.1416,0.1858,0.0379,,0
656,594.8,1.291,0.368,-193.55,6.3,-0.5705,0.0757,0.3631,,1
657,459.6,1.32,0.354,-200.53,6.06,-0.4455,0.0729,0.4327,,1
658,533.5,0.241,0.789,-175.35,13.52,-0.9696,0.1624,0.1533,,0
659,396.6,0.554,0.381,-217.28,6.53,-0.4913,0.0784,0.2285,,0
660,179.5,0.283,0.368,26.5,6.31,0.1668,0.0758,0.3797,,1
661,676.9,-0.099,0.513,-8.61,8.8,-0.1032,0.1057,0.3795,,1
662,283.0,1.017,0.226,9.68,3.87,0.0232,0.0465,0.7449,,1
663,542.6,-0.056,0.761,-185.02,13.04,-0.9751,0.1567,0.1562,,0
664,393.5,-1.27,0.492,-34.25,8.44,-0.2873,0.1014,0.1802,,0
665,624.1,0.296,0.535,1.86,9.17,-0.0121,0.1102,0.1892,,0
666,74.4,0.95,0.619,-174.37,10.61,-0.063,0.1275,0.2398,,0
667,612.1,-0.796,0.893,-174.98,15.3,-0.5922,0.1839,0.1029,,0
668,1.8,2.179,0.607,-184.47,10.39,-0.3614,0.1249,0.052,,0
669,68.3,-1.791,0.529,15.55,9.07,0.0994,0.109,0.3484,,0
670,444.8,0.41,0.352,-29.2,6.03,0.2174,0.0725,0.381,,1
671,715.8,0.37,0.69,-32.76,11.82,0.372,0.1421,0.0617,,0
672,442.0,-0.114,0.165,-19.65,2.83,0.141,0.034,0.8045,,1
673,101.7,0.875,0.586,-168.28,10.05,-0.3274,0.1208,0.2228,,0
674,717.7,-0.065,0.692,-8.88,11.86,0.143,0.1425,0.0621,,0
675,479.1,-0.177,0.285,-3.99,4.88,-0.019,0.0586,0.48,,1
676,377.5,-0.383,0.272,9.65,4.67,-0.0931,0.0561,0.6927,,1
677,487.2,0.105,0.529,-27.92,9.07,-0.5071,0.109,0.3706,,1
678,591.3,-1.273,0.596,10.29,10.21,-0.2111,0.1226,0.1573,,0
679,70.9,0.099,0.372,38.42,6.38,-0.1195,0.0766,0.4001,,1
680,69.0,-0.967,0.499,8.96,8.56,-0.0492,0.1028,0.2196,,0
681,385.1,-0.516,0.276,-27.27,4.73,-0.4649,0.0568,0.5684,,1
682,100.0,2.1,0.808,-145.16,13.84,-0.2744,0.1663,0.0332,,0
683,724.2,0.308,0.768,-33.03,13.17,0.2007,0.1582,0.1192,,0
684,185.7,0.297,0.441,-29.57,7.55,-0.3751,0.0907,0.5099,,1
685,168.7,-0.133,0.942,-32.41,16.15,-0.2409,0.194,0.128,,0
686,341.7,-0.492,0.363,-18.16,6.22,-0.3293,0.0747,0.4141,,1
687,289.3,-1.113,0.424,-27.01,7.27,-0.3072,0.0874,0.2243,,0
688,220.7,0.374,0.367,26.27,6.29,-0.2387,0.0756,0.41,,1
689,497.9,-0.146,1.143,-60.07,19.59,-0.3621,0.2354,0.0641,,0
690,747.8,-0.446,0.712,-190.72,12.2,-0.9299,0.1466,0.119,,0
691,309.4,0.771,0.635,-190.35,10.89,-0.6338,0.1309,0.3021,,0
692,94.9,0.461,0.621,1.53,10.64,-0.1501,0.1279,0.4346,,1
693,552.0,0.682,0.488,-19.49,8.37,-0.1227,0.1005,0.1646,,0
694,92.3,1.871,0.845,-139.5,14.49,-0.2193,0.1741,0.0351,,0
695,676.1,2.283,0.491,-227.26,8.42,-0.6385,0.1012,0.0454,,0
696,560.4,0.684,0.415,-1.12,7.12,-0.0068,0.0855,0.6865,,1
697,101.0,1.07,0.522,-158.53,8.94,-0.3049,0.1074,0.2823,,0
698,540.9,0.602,0.245,-199.43,4.2,-0.5845,0.0505,0.5278,,1
699,495.9,-0.37,0.243,8.11,4.17,0.2246,0.0501,0.7471,,1
700,550.0,1.696,0.274,-207.27,4.69,-0.5749,0.0564,0.4553,,1
701,646.1,1.17,0.432,-205.98,7.4,-0.5352,0.0889,0.1109,,0
702,159.6,-0.363,0.911,-35.75,15.6,-0.2588,0.1875,0.1931,,0
703,385.4,-0.866,0.483,13.6,8.27,-0.2182,0.0994,0.7354,,1
704,525.5,-0.131,0.515,-198.73,8.83,-0.6761,0.106,0.1064,,0
705,82.5,1.175,0.736,-122.27,12.62,-0.1105,0.1516,0.037,,0
706,74.1,2.053,0.71,-144.09,12.17,-0.1049,0.1462,0.2104,,0
707,555.0,0.977,0.287,-213.94,4.91,-0.7209,0.059,0.4363,,1
708,387.4,-0.389,0.491,-209.3,8.41,-0.635,0.1011,0.3678,,1
709,243.7,0.15,0.372,-25.43,6.38,-0.4049,0.0766,0.3956,,1
710,575.9,0.609,0.362,-204.67,6.21,-0.4238,0.0746,0.425,,1
711,732.6,-0.224,0.646,-31.99,11.07,0.1262,0.133,0.2107,,0
712,477.4,0.021,0.539,-31.82,9.24,-0.2244,0.1111,0.6084,,1
713,273.2,0.91,0.316,13.06,5.42,-0.1208,0.0652,0.638,,1
714,540.0,-0.742,0.356,5.65,6.1,-0.3078,0.0733,0.4275,,1
715,575.0,0.021,0.456,1.19,7.82,-0.066,0.0939,0.3369,,0
716,401.9,-2.58,0.552,-34.11,9.47,-0.4138,0.1138,0.0441,,0
717,774.4,-0.465,0.876,-176.45,15.0,-0.9237,0.1803,0.039,,0
718,648.1,-1.017,0.493,-10.75,8.46,-0.0525,0.1016,0.4542,,1
719,405.5,0.066,0.236,-8.82,4.04,-0.012,0.0486,0.5757,,1
720,649.2,-1.994,0.87,-11.87,14.91,0.182,0.1791,0.0394,,0
721,63.3,1.76,1.04,-129.64,17.82,-0.2886,0.2141,0.0342,,0
722,132.5,0.73,0.994,-147.75,17.04,-0.3801,0.2048,0.1195,,0
723,343.6,0.645,0.669,-191.9,11.47,-0.4951,0.1378,0.1678,,0
724,427.4,0.319,0.234,-30.52,4.02,0.0664,0.0482,0.6363,,1
725,64.3,1.587,0.698,-128.35,11.96,-0.1686,0.1437,0.2695,,0
726,549.2,0.951,0.365,-204.68,6.25,-0.573,0.0751,0.2659,,0
727,567.0,0.778,0.411,-215.5,7.05,-0.6851,0.0847,0.3573,,1
728,411.0,-1.704,0.562,-42.82,9.63,-0.4356,0.1157,0.182,,0
729,366.2,0.348,0.807,-158.71,13.83,-0.6201,0.1662,0.0426,,0
730,141.6,0.418,0.921,-147.03,15.78,-0.4397,0.1896,0.0607,,0
731,293.6,0.426,0.279,17.45,4.78,0.1008,0.0574,0.5663,,1
732,412.7,-1.251,0.582,0.48,9.98,-0.0309,0.1199,0.122,,0
733,296.2,-0.827,0.448,-32.56,7.68,-0.5293,0.0923,0.2014,,0
734,674.2,1.139,0.433,-199.72,7.42,-0.7423,0.0892,0.2205,,0
735,40.4,0.767,1.093,-57.94,18.74,0.3536,0.2252,0.0404,,0
736,146.0,-1.101,0.501,-7.85,8.59,-0.3031,0.1032,0.4202,,1
737,348.7,-0.59,0.392,-44.3,6.72,-0.3911,0.0807,0.3857,,1
738,428.1,-0.006,0.427,-19.26,7.32,-0.1165,0.0879,0.4317,,1
739,222.4,0.662,0.935,-115.78,16.03,-0.1216,0.1926,0.0915,,0
740,656.8,0.173,0.806,-23.21,13.81,0.053,0.166,0.1126,,0
741,675.3,2.001,0.449,-222.95,7.7,-0.56,0.0925,0.2705,,0
742,420.1,-0.878,0.456,-36.35,7.81,-0.2433,0.0939,0.3409,,0
743,243.0,-1.56,0.36,-27.33,6.17,-0.3898,0.0741,0.3912,,1
744,779.6,-0.713,0.667,-39.59,11.44,0.2837,0.1374,0.1193,,0
745,434.7,0.615,0.588,-187.39,10.07,-0.5081,0.121,0.0919,,0
746,199.2,-0.203,0.184,10.29,3.16,-0.43,0.038,0.7663,,1
747,370.7,-1.111,0.397,-211.86,6.81,-0.4797,0.0818,0.3409,,0
748,132.9,-0.814,0.879,-35.71,15.06,-0.1402,0.181,0.1626,,0
749,461.5,-0.993,1.214,-50.68,20.81,-0.253,0.25,0.0264,,0
750,557.6,1.104,0.496,-205.4,8.5,-0.5684,0.1021,0.1894,,0
751,15.4,-1.323,0.791,-16.92,13.56,-0.1741,0.1629,0.1306,,0
752,140.9,0.972,0.905,-151.26,15.52,-0.5512,0.1864,0.0825,,0
753,60.7,1.099,0.501,-26.69,8.58,-0.4771,0.1031,0.3249,,0
754,468.0,1.064,0.348,-207.07,5.96,-0.6796,0.0716,0.3157,,0
755,477.1,1.063,0.348,-207.07,5.96,-0.68,0.0716,0.3164,,0
756,605.2,1.199,0.508,4.74,8.71,-0.0432,0.1047,0.2308,,0
757,604.8,-1.506,0.689,17.39,11.8,-0.093,0.1418,0.0724,,0
758,255.6,1.41,0.265,-131.52,4.54,-0.1195,0.0545,0.4722,,1
759,744.6,0.332,0.689,-36.09,11.81,0.2875,0.142,0.104,,0
760,715.4,0.667,0.646,-205.48,11.08,-0.7988,0.1331,0.1441,,0
761,360.8,0.858,0.273,-201.76,4.69,-0.5076,0.0563,0.472,,1
762,25.5,0.461,1.122,-63.99,19.23,-0.0186,0.231,0.0409,,0
763,565.9,-0.209,0.423,2.42,7.26,-0.1482,0.0872,0.2264,,0
764,549.1,-0.391,0.31,4.88,5.31,-0.1983,0.0639,0.711,,1
765,170.4,-0.072,0.518,-7.65,8.88,-0.1874,0.1068,0.1446,,0
766,28.3,0.128,0.882,-111.28,15.11,-0.1251,0.1816,0.0752,,0
767,580.9,1.676,0.485,-217.67,8.31,-0.5325,0.0999,0.1201,,0
768,304.6,-0.285,0.311,-34.57,5.33,-0.5048,0.064,0.5892,,1
769,37.9,0.98,0.617,-170.82,10.57,-0.3148,0.127,0.1753,,0
770,150.6,1.377,0.355,-133.77,6.08,-0.123,0.0731,0.3452,,0
771,229.0,2.279,0.465,-122.94,7.97,-0.104,0.0957,0.0404,,0
772,247.2,1.567,0.269,-125.83,4.61,-0.0859,0.0554,0.4458,,1
773,194.8,0.897,0.213,6.52,3.66,-0.2183,0.0439,0.6528,,1
774,230.0,1.399,0.355,-206.58,6.09,-0.6287,0.0732,0.292,,0
775,741.0,-0.598,0.597,-41.82,10.23,0.1882,0.123,0.1133,,0
776,6.3,1.393,0.527,-131.08,9.03,-0.2148,0.1085,0.1329,,0
777,394.2,-0.27,0.331,-26.67,5.67,-0.4407,0.0681,0.4489,,1
778,30.3,-0.226,0.908,-21.96,15.56,-0.0923,0.187,0.2492,,0
779,287.7,1.012,1.308,-69.13,22.42,-0.3699,0.2694,0.0974,,0
780,252.1,-1.888,0.506,-32.44,8.68,-0.3539,0.1043,0.3094,,0
781,392.4,0.297,0.515,-36.47,8.83,-0.0212,0.1061,0.2182,,0
782,400.7,0.297,0.515,-36.46,8.82,-0.0211,0.106,0.2179,,0
783,319.9,0.899,0.689,-159.11,11.81,-0.5264,0.1419,0.1539,,0
784,49.5,2.242,1.137,-47.4,19.49,0.2879,0.2342,0.0769,,0
785,344.9,-0.794,0.725,17.27,12.43,-0.1257,0.1494,0.0263,,0
786,609.5,-1.567,0.593,9.32,10.17,-0.1373,0.1222,0.0374,,0
787,213.6,1.895,0.384,-156.89,6.58,-0.191,0.0791,0.314,,0
788,303.1,1.241,0.724,-157.5,12.41,-0.6368,0.1491,0.1452,,0
789,87.3,-0.166,0.955,-111.17,16.36,-0.14,0.1966,0.1421,,0
790,77.4,0.297,0.447,4.52,7.66,-0.4676,0.0921,0.1992,,0
791,51.3,-0.054,1.043,-69.2,17.87,0.1748,0.2148,0.0946,,0
792,214.1,0.053,0.834,-118.51,14.3,0.0707,0.1718,0.0304,,0
793,657.4,0.438,0.612,-184.56,10.5,-0.5477,0.1261,0.1396,,0
794,684.9,-3.253,1.142,-46.09,19.57,-0.3238,0.2351,0.0507,,0
795,255.9,0.622,0.398,-189.4,6.82,-0.3667,0.082,0.3611,,1
796,110.8,0.745,0.603,-162.68,10.33,-0.3254,0.1241,0.1014,,0
797,596.1,0.757,0.502,7.99,8.6,-0.0492,0.1034,0.3443,,0
798,677.6,-0.969,0.507,-13.54,8.7,0.0877,0.1045,0.4194,,1
799,229.7,2.195,0.295,-140.8,5.06,-0.1791,0.0608,0.3442,,0
800,290.7,0.593,0.288,9.93,4.94,0.0899,0.0594,0.5896,,1
801,39.7,2.873,1.083,-46.94,18.57,0.174,0.2231,0.053,,0
802,437.3,0.688,0.259,-206.47,4.44,-0.7455,0.0533,0.4911,,1
803,311.2,1.169,0.303,-201.81,5.2,-0.5821,0.0625,0.4429,,1
804,274.7,-0.084,0.302,-0.61,5.17,-0.1282,0.0621,0.5413,,1
805,367.9,-0.962,0.479,8.15,8.21,0.0112,0.0986,0.5134,,1
806,137.6,0.148,0.549,-1.6,9.41,-0.2455,0.113,0.3162,,0
807,366.9,0.353,0.334,-32.05,5.73,-0.4364,0.0689,0.424,,1
808,727.5,0.321,0.646,-21.48,11.08,0.2962,0.1331,0.1277,,0
809,344.6,-0.021,0.355,-4.3,6.08,-0.1512,0.073,0.4356,,1
810,661.5,0.45,0.364,-204.98,6.24,-0.7151,0.0749,0.3972,,1
811,271.8,1.095,0.916,-176.0,15.69,-0.6635,0.1886,0.1744,,0
812,195.9,0.133,0.819,4.84,14.03,-0.0285,0.1686,0.0247,,0
813,350.1,1.172,0.339,-23.26,5.81,-0.3461,0.0698,0.2046,,0
814,145.3,-0.469,0.379,22.17,6.49,-0.0024,0.078,0.3209,,0
815,297.4,1.292,0.694,-195.05,11.9,-0.5932,0.143,0.1989,,0
816,635.4,-0.283,0.494,-1.99,8.47,-0.0941,0.1018,0.5512,,1
817,187.9,0.467,0.468,-5.04,8.02,-0.0642,0.0964,0.3498,,0
818,515.0,1.047,0.34,-199.53,5.83,-0.5582,0.07,0.4026,,1
819,274.1,1.283,0.469,-214.56,8.03,-0.6039,0.0965,0.1748,,0
820,540.7,-0.735,0.313,4.9,5.36,-0.1346,0.0644,0.7537,,1
821,425.6,0.51,0.607,-186.86,10.41,-0.6243,0.1251,0.1072,,0
822,747.2,0.076,0.74,-21.57,12.68,0.1347,0.1524,0.0777,,0
823,136.8,-0.085,0.5,-14.57,8.57,-0.3988,0.1029,0.4698,,1
824,12.1,1.602,0.493,-195.3,8.45,-0.2076,0.1016,0.258,,0
825,221.4,0.038,0.511,-25.72,8.75,-0.2581,0.1052,0.4221,,1
826,73.2,1.031,1.167,-30.37,20.01,0.0433,0.2404,0.02,,0
827,262.7,0.465,0.353,24.38,6.04,0.0385,0.0726,0.485,,1
828,123.4,0.956,1.012,-143.29,17.35,-0.4801,0.2085,0.0621,,0
829,69.0,0.363,0.897,-125.22,15.37,-0.1698,0.1847,0.0929,,0
830,88.4,0.435,1.045,-93.19,17.9,-0.0878,0.2151,0.1267,,0
831,688.2,-0.121,0.479,-23.0,8.22,0.1204,0.0987,0.2251,,0
832,12.2,-0.073,0.92,-113.51,15.76,-0.0775,0.1894,0.018,,0
833,47.5,2.324,0.736,-135.85,12.62,-0.3925,0.1516,0.0253,,0
834,238.9,0.405,0.424,-18.63,7.27,-0.1432,0.0873,0.3347,,0
835,42.1,-0.033,0.889,-84.8,15.23,0.1782,0.183,0.0333,,0
836,790.1,0.743,0.729,-39.51,12.5,0.575,0.1502,0.1158,,0
837,194.0,1.662,1.265,-88.22,21.68,-0.3528,0.2605,0.0071,,0
838,10.1,-0.094,0.593,25.29,10.17,-0.2809,0.1222,0.2266,,0
839,486.5,0.878,0.471,-194.73,8.07,-0.6983,0.0969,0.2733,,0
840,269.6,-0.688,0.347,-31.4,5.94,-0.4827,0.0714,0.5348,,1
841,620.7,1.475,0.549,-197.98,9.42,-0.4376,0.1131,0.3309,,0
842,594.6,1.439,0.951,-90.12,16.3,-0.2555,0.1959,0.0734,,0
843,120.1,-1.098,0.387,11.4,6.64,-0.3734,0.0798,0.3004,,0
844,75.3,0.502,0.292,14.29,5.0,-0.1976,0.0601,0.6023,,1
845,251.4,-1.351,0.568,-45.98,9.74,-0.3495,0.1171,0.102,,0
846,91.5,1.025,1.232,-31.47,21.12,0.2328,0.2538,0.0372,,0
847,88.0,0.389,0.437,-8.48,7.49,-0.3026,0.09,0.5946,,1
848,139.8,0.008,0.474,1.04,8.12,-0.4056,0.0976,0.2929,,0
849,178.8,0.139,0.409,-14.96,7.01,-0.1428,0.0842,0.5047,,1
850,64.8,0.817,1.203,-47.05,20.62,0.036,0.2478,0.0388,,0
851,93.5,0.246,0.526,10.32,9.01,-0.2094,0.1082,0.4426,,1
852,69.0,0.662,0.373,-0.85,6.39,-0.3399,0.0768,0.4408,,1
853,659.7,-2.598,1.073,-27.82,18.39,-0.5339,0.221,0.0928,,0
854,261.2,-1.362,0.383,-33.2,6.57,-0.6334,0.0789,0.2751,,0
855,470.0,-0.182,0.218,-6.81,3.74,0.0362,0.0449,0.7511,,1
856,370.0,0.772,0.276,-203.26,4.73,-0.5344,0.0568,0.4479,,1
857,136.7,0.789,0.359,-159.29,6.16,-0.2456,0.074,0.3124,,0
858,587.7,0.584,0.452,4.68,7.75,0.0214,0.0931,0.5636,,1
859,584.2,0.279,0.521,-207.51,8.93,-0.4711,0.1073,0.0974,,0
860,16.6,0.087,1.002,-98.77,17.17,-0.182,0.2063,0.093,,0
861,134.1,2.079,0.696,-209.56,11.93,-0.6983,0.1433,0.1053,,0
862,320.6,-0.645,0.292,-32.59,5.0,-0.4012,0.0601,0.5926,,1
863,54.2,-1.262,0.524,55.26,8.98,-0.3732,0.1079,0.1347,,0
864,748.5,-0.397,0.801,-184.44,13.73,-0.9326,0.165,0.1386,,0
865,726.1,-0.506,0.676,-14.92,11.59,0.104,0.1393,0.0655,,0
866,248.8,0.338,0.411,23.87,7.05,0.0581,0.0847,0.5646,,1
867,750.7,-0.794,0.977,-178.88,16.74,-0.7979,0.2012,0.0945,,0
868,94.2,0.258,0.383,18.37,6.56,-0.3072,0.0788,0.3085,,0
869,665.8,-0.511,0.57,-180.68,9.76,-0.6089,0.1173,0.0438,,0
870,445.7,1.604,0.266,-202.88,4.56,-0.5649,0.0548,0.4631,,1
871,281.8,1.238,0.494,-209.48,8.47,-0.6338,0.1017,0.2621,,0
872,159.1,-0.561,0.514,-17.13,8.81,-0.2977,0.1058,0.3693,,1
873,80.0,-0.163,1.094,-95.91,18.75,0.1577,0.2253,0.0316,,0
874,29.0,-0.652,0.412,13.05,7.06,-0.3126,0.0849,0.5355,,1
875,219.8,2.152,0.411,-126.87,7.04,-0.2237,0.0846,0.1688,,0
876,330.5,-0.852,0.436,-32.49,7.47,-0.2999,0.0897,0.3199,,0
877,50.8,1.346,0.486,-8.28,8.33,-0.3731,0.1001,0.5731,,1
878,28.6,1.108,1.012,-94.03,17.35,0.07,0.2084,0.1288,,0
879,737.4,0.251,0.732,-34.55,12.55,0.2144,0.1508,0.1513,,0
880,477.8,0.877,0.482,-202.36,8.26,-0.6761,0.0993,0.1824,,0
881,426.8,0.745,0.289,-204.37,4.95,-0.6481,0.0594,0.4047,,1
882,478.4,-0.637,0.532,-3.52,9.12,-0.1432,0.1095,0.397,,1
883,298.1,0.04,0.747,-186.38,12.8,-0.8322,0.1538,0.1549,,0
884,26.0,-1.768,0.846,-35.95,14.5,-0.2464,0.1743,0.1227,,0
885,229.1,0.342,0.527,-32.88,9.02,-0.3386,0.1084,0.152,,0
886,334.8,-0.839,0.27,-19.64,4.62,-0.4066,0.0555,0.5391,,1
887,356.8,-0.927,1.408,-38.12,24.14,0.2339,0.29,0.0596,,0
888,241.1,-0.017,0.326,29.61,5.58,-0.0482,0.067,0.4592,,1
889,5.0,0.324,0.644,-29.22,11.03,-0.24,0.1326,0.371,,1
890,131.8,0.163,0.932,-136.91,15.98,-0.4655,0.192,0.0845,,0
891,24.2,-1.027,0.544,-11.31,9.33,-0.1902,0.1121,0.2456,,0
892,88.7,1.266,0.474,-10.22,8.12,-0.3768,0.0976,0.549,,1
893,16.8,-2.116,0.835,-22.11,14.3,-0.1232,0.1719,0.1062,,0
894,63.5,1.873,0.739,-142.0,12.67,-0.273,0.1523,0.1711,,0
895,316.2,-0.042,0.427,13.14,7.31,-0.1218,0.0879,0.5802,,1
896,354.2,0.542,0.599,-174.91,10.27,-0.6661,0.1234,0.1924,,0
897,697.3,-0.17,0.547,-20.87,9.37,0.0928,0.1126,0.2266,,0
898,73.4,1.582,0.762,-134.86,13.05,-0.1958,0.1568,0.0174,,0
899,292.9,0.384,0.248,10.43,4.25,-0.0773,0.0511,0.7205,,1
900,564.1,0.912,0.496,-200.21,8.5,-0.7089,0.1021,0.096,,0
901,54.2,1.738,0.933,-132.87,15.98,-0.4294,0.1921,0.049,,0
902,238.2,1.023,0.333,21.04,5.7,-0.1012,0.0685,0.3319,,0
903,170.6,1.466,0.707,-184.57,12.11,-0.6082,0.1456,0.1783,,0
904,144.5,-0.175,0.625,-4.32,10.7,-0.2653,0.1286,0.3275,,0
905,28.8,0.925,0.522,-168.57,8.95,0.0015,0.1075,0.2972,,0
906,237.7,1.039,0.419,-193.52,7.19,-0.3217,0.0863,0.2384,,0
907,302.4,0.588,0.749,-147.58,12.84,-0.6063,0.1542,0.0241,,0
908,557.5,-0.946,0.468,-1.89,8.03,-0.2847,0.0964,0.511,,1
909,635.8,0.58,1.087,-95.47,18.63,-0.1879,0.2239,0.1324,,0
910,668.1,-2.868,1.09,-34.94,18.68,-0.3083,0.2245,0.1077,,0
911,486.2,1.026,0.347,-205.75,5.96,-0.6399,0.0716,0.3952,,1
912,230.6,0.111,0.336,24.91,5.76,-0.0484,0.0693,0.722,,1
913,158.2,1.984,0.401,-136.38,6.87,-0.0808,0.0826,0.202,,0
914,574.3,-0.189,0.48,7.06,8.22,-0.1575,0.0988,0.179,,0
915,505.0,-0.542,0.231,-17.97,3.96,-0.0229,0.0475,0.5808,,1
916,477.4,0.652,0.5,-193.3,8.57,-0.6234,0.103,0.2343,,0
917,48.6,-0.386,0.977,-103.93,16.74,-0.0302,0.2012,0.0703,,0
918,300.3,0.161,0.621,-186.45,10.64,-0.5515,0.1279,0.2289,,0
919,11.8,0.429,1.033,-94.1,17.71,0.1839,0.2128,0.0691,,0
920,722.3,-1.376,0.997,-30.37,17.08,0.179,0.2053,0.1151,,0
921,330.2,-0.69,1.32,-15.56,22.62,0.2014,0.2718,0.1181,,0
922,559.7,-0.068,0.421,5.95,7.22,-0.1799,0.0867,0.6145,,1
923,11.1,0.065,1.055,-98.99,18.08,0.0751,0.2173,0.0467,,0
924,353.5,0.343,0.592,-185.76,10.14,-0.511,0.1219,0.3224,,0
925,535.9,-0.237,0.682,8.81,11.69,-0.0353,0.1405,0.0712,,0
926,443.1,-0.81,0.673,-32.95,11.53,-0.2446,0.1386,0.2752,,0
927,505.7,0.322,0.479,-6.47,8.22,-0.0686,0.0987,0.2702,,0
928,132.2,-1.079,0.907,-28.85,15.54,0.0242,0.1867,0.0923,,0
929,523.9,-2.432,0.932,-133.06,15.98,-0.5559,0.192,0.1001,,0
930,39.6,0.288,0.49,-2.71,8.4,-0.4852,0.1009,0.3187,,0
931,176.1,2.036,0.58,-213.84,9.94,-0.5277,0.1194,0.1251,,0
932,619.5,0.558,1.248,-51.76,21.39,0.1794,0.257,0.0242,,0
933,217.4,-0.578,0.484,1.73,8.3,-0.3668,0.0998,0.5326,,1
934,208.3,-0.579,0.484,1.72,8.29,-0.367,0.0996,0.5315,,1
935,362.3,0.756,0.321,-187.64,5.5,-0.4713,0.0661,0.4536,,1
936,693.3,-2.144,1.22,-51.59,20.91,-0.3005,0.2512,0.0603,,0
937,38.8,0.377,0.383,12.74,6.57,-0.4912,0.0789,0.263,,0
938,436.0,2.014,0.577,-110.34,9.89,-0.0689,0.1189,0.1792,,0
939,249.5,0.446,0.369,10.19,6.33,-0.1612,0.076,0.3345,,0
940,412.9,-0.523,0.46,-186.87,7.89,-0.6919,0.0948,0.2637,,0
941,317.8,1.088,0.598,-173.55,10.24,-0.4837,0.1231,0.1896,,0
942,443.4,-0.19,1.076,-152.89,18.44,-0.6684,0.2215,0.1101,,0
943,256.6,-0.118,0.401,-205.76,6.88,-0.5423,0.0827,0.1823,,0
944,151.2,-0.729,0.949,-14.23,16.27,-0.3492,0.1955,0.0953,,0
945,82.3,1.152,1.187,-30.22,20.34,0.0706,0.2444,0.03,,0
946,375.3,0.888,0.832,-158.27,14.27,-0.5365,0.1714,0.1987,,0
947,111.3,-1.193,1.067,-38.92,18.28,0.0083,0.2197,0.0401,,0
948,6.0,-0.452,0.309,-4.32,5.29,-0.1304,0.0636,0.5562,,1
949,15.3,1.887,0.532,-170.38,9.12,-0.1914,0.1096,0.2469,,0
950,109.5,0.04,0.419,40.46,7.18,-0.1646,0.0863,0.4521,,1
951,427.8,-0.328,0.325,-36.64,5.56,-0.2974,0.0668,0.612,,1
952,486.5,0.027,0.532,-31.93,9.12,-0.2743,0.1095,0.6577,,1
953,74.0,0.912,1.198,-48.96,20.53,0.0389,0.2467,0.0247,,0
954,672.3,-0.668,0.94,-165.73,16.12,-0.915,0.1937,0.0263,,0
955,740.1,-0.673,0.873,-183.06,14.97,-0.8396,0.1799,0.0765,,0
956,117.9,-0.637,0.592,-33.49,10.14,-0.3228,0.1218,0.4504,,1
957,70.2,-0.611,0.399,18.62,6.84,-0.0901,0.0822,0.4354,,1
958,39.1,0.746,0.726,-46.49,12.45,-0.1096,0.1496,0.0834,,0
959,117.9,0.272,0.325,5.16,5.56,-0.2272,0.0669,0.595,,1
960,21.3,0.208,0.903,-109.9,15.47,-0.123,0.1859,0.1179,,0
961,551.3,0.496,0.517,-10.99,8.86,-0.103,0.1065,0.1922,,0
962,59.2,0.697,0.252,5.93,4.33,-0.4054,0.052,0.7473,,1
963,462.3,-0.434,0.285,-18.79,4.89,0.0293,0.0587,0.7367,,1
964,498.2,0.218,0.409,-190.96,7.0,-0.5702,0.0842,0.1718,,0
965,299.1,-0.495,0.327,8.54,5.6,0.1791,0.0673,0.4283,,1
966,339.6,-1.387,0.327,-26.27,5.61,-0.3808,0.0674,0.376,,1
967,50.1,-0.994,0.474,-7.21,8.12,-0.3054,0.0976,0.3535,,1
968,253.6,0.713,0.31,30.51,5.31,0.0685,0.0639,0.5096,,1
969,602.3,-0.81,0.92,-187.77,15.77,-0.701,0.1895,0.044,,0
970,127.7,-0.585,0.48,-9.96,8.23,-0.2742,0.0989,0.5833,,1
971,41.4,-0.367,0.909,-87.29,15.58,0.2251,0.1872,0.0271,,0
972,507.2,-2.551,0.88,-126.5,15.08,-0.449,0.1812,0.0857,,0
973,354.6,0.835,0.458,-214.19,7.85,-0.6514,0.0943,0.2613,,0
974,22.0,-1.448,0.511,-6.68,8.76,-0.3846,0.1053,0.1731,,0
975,739.4,-0.553,0.767,-188.17,13.14,-0.9346,0.1579,0.1203,,0
976,162.7,0.13,0.266,23.35,4.56,-0.1742,0.0548,0.7347,,1
977,515.6,-2.083,0.912,-134.62,15.62,-0.5522,0.1878,0.0475,,0
978,571.8,0.798,0.316,-208.08,5.41,-0.6279,0.065,0.5102,,1
979,558.9,0.286,0.41,14.71,7.03,-0.1041,0.0845,0.5357,,1
980,757.7,0.415,0.611,-32.18,10.47,0.2496,0.1258,0.0367,,0
981,660.4,-0.205,0.915,-8.77,15.68,0.0105,0.1884,0.0106,,0
982,56.6,1.871,0.726,-139.92,12.44,-0.3523,0.1495,0.0493,,0
983,409.3,0.217,0.42,-196.74,7.2,-0.5379,0.0865,0.1763,,0
984,290.6,-0.501,1.108,2.79,18.99,-0.0183,0.2282,0.0424,,0
985,279.9,1.278,0.736,-199.42,12.61,-0.7251,0.1515,0.0931,,0
986,13.4,-0.273,0.709,-22.41,12.15,-0.1879,0.1459,0.2053,,0
987,647.7,-0.122,0.867,-15.97,14.86,-0.0282,0.1786,0.0817,,0
