idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
1004,402.8,1.713,0.621,21.98,11.71,0.1095,0.1347,0.4723,,1
1005,1162.9,0.608,0.991,22.75,18.7,0.4798,0.2151,0.0353,,0
1006,854.8,0.781,0.931,68.56,17.56,0.5183,0.2019,0.1047,,0
1007,506.1,0.246,0.499,-21.06,9.42,-0.2516,0.1084,0.5628,,1
1008,443.9,1.419,0.576,-25.62,10.87,-0.2347,0.125,0.2956,,0
1009,829.9,1.163,0.521,-12.15,9.83,0.0566,0.113,0.5536,,1
1010,125.0,-3.366,1.028,-9.85,19.4,-0.168,0.2231,0.3727,,1
1011,936.6,1.778,0.887,0.04,16.72,0.78,0.1924,0.0759,,0
1012,138.1,-4.372,0.956,-17.13,18.04,-0.2363,0.2075,0.1279,,0
1013,390.7,0.914,0.278,-28.27,5.24,-0.3806,0.0603,0.8204,,1
1014,877.6,-0.445,0.855,15.3,16.13,0.3601,0.1855,0.1621,,0
1015,429.3,2.256,0.484,-39.23,9.13,-0.4461,0.1051,0.4477,,1
1016,427.0,0.598,0.289,-26.16,5.45,-0.4529,0.0627,0.6383,,1
1017,11.1,0.481,1.123,-5.0,21.19,-0.4083,0.2438,0.3184,,0
1018,91.9,-1.057,0.324,-58.68,6.11,-0.4947,0.0703,0.6106,,1
1019,777.7,-0.168,0.595,-25.88,11.22,-0.532,0.129,0.357,,1
1020,572.0,-0.701,0.547,-21.19,10.33,-0.4044,0.1188,0.3138,,0
1021,93.0,0.58,0.715,34.15,13.5,-0.0559,0.1552,0.2487,,0
1022,304.8,0.655,0.335,-4.97,6.32,-0.0476,0.0727,0.5246,,1
1023,315.8,0.655,0.335,-4.99,6.32,-0.0475,0.0727,0.5246,,1
1024,644.9,-0.719,0.441,-7.16,8.31,0.0142,0.0956,0.5905,,1
1025,857.1,-0.187,0.414,0.95,7.81,0.0517,0.0899,0.5429,,1
1026,924.9,0.387,0.713,0.75,13.44,0.0139,0.1546,0.3164,,0
1027,291.1,0.083,0.688,-19.11,12.98,-0.1724,0.1493,0.1199,,0
1028,974.1,0.798,0.835,5.58,15.76,0.1151,0.1813,0.2835,,0
1029,870.2,0.236,0.653,-24.29,12.32,-0.2914,0.1417,0.2818,,0
1030,85.9,-0.388,0.664,-14.95,12.53,-0.0087,0.1441,0.01,,0
1031,906.6,1.215,0.647,-71.17,12.2,-0.1256,0.1403,0.3951,,1
1032,324.2,0.155,0.416,-18.22,7.85,-0.1761,0.0903,0.5599,,1
1033,448.8,0.259,1.116,-15.23,21.06,-0.1176,0.2422,0.1392,,0
1034,453.2,-0.146,0.78,49.17,14.72,0.2507,0.1693,0.1572,,0
1035,533.5,-0.043,0.51,-53.97,9.63,-0.5106,0.1108,0.3625,,1
1036,978.7,-0.073,0.696,18.28,13.13,0.4336,0.151,0.0736,,0
1037,860.4,1.102,0.898,60.35,16.94,0.257,0.1948,0.1686,,0
1038,458.6,0.019,0.413,-44.65,7.79,-0.4937,0.0897,0.7465,,1
1039,408.8,-1.377,0.998,-0.16,18.82,-0.6794,0.2165,0.1168,,0
1040,411.3,-1.377,0.998,-0.16,18.82,-0.6794,0.2165,0.1163,,0
1041,923.4,-0.274,0.824,29.57,15.54,-0.0233,0.1787,0.2126,,0
1042,1055.2,1.205,0.698,20.33,13.16,0.7909,0.1514,0.0753,,0
1043,413.8,0.34,0.671,-11.09,12.65,-0.3474,0.1455,0.4564,,1
1044,879.6,0.223,0.58,-2.11,10.94,0.2409,0.1258,0.5226,,1
1045,94.6,-0.844,0.553,-25.1,10.43,-0.7458,0.12,0.4088,,1
1046,981.1,-0.501,1.034,10.83,19.5,-0.2591,0.2243,0.0821,,0
1047,49.7,-0.462,0.821,14.12,15.49,-0.1811,0.1782,0.1498,,0
1048,88.4,-1.37,0.669,-51.54,12.61,-0.3131,0.1451,0.1944,,0
1049,23.7,-0.51,0.357,-40.01,6.74,-0.5513,0.0775,0.5917,,1
1050,150.8,1.139,0.528,18.27,9.96,0.1675,0.1146,0.3049,,0
1051,908.7,0.269,0.565,3.13,10.66,0.0648,0.1226,0.3032,,0
1052,185.0,-0.328,0.639,-12.37,12.05,-0.5246,0.1386,0.2259,,0
1053,922.7,-0.974,1.223,55.05,23.08,0.9446,0.2655,0.1475,,0
1054,440.9,1.952,0.832,-15.22,15.69,-0.5254,0.1805,0.1007,,0
1055,412.1,0.325,0.537,-25.66,10.14,-0.4561,0.1166,0.2741,,0
1056,159.7,-0.263,0.832,-17.45,15.69,-0.2646,0.1805,0.1982,,0
1057,500.0,-0.057,0.425,-18.97,8.02,-0.2034,0.0923,0.5462,,1
1058,941.6,-1.417,0.811,-7.18,15.3,0.0985,0.176,0.2721,,0
1059,476.4,0.119,0.413,-4.95,7.79,0.2056,0.0896,0.592,,1
1060,396.4,-0.205,0.422,-17.52,7.96,0.0859,0.0915,0.4456,,1
1061,410.1,1.318,0.593,-32.63,11.19,-0.1508,0.1288,0.1504,,0
1062,308.9,1.007,0.353,15.39,6.66,-0.232,0.0766,0.5462,,1
1063,871.5,-0.115,0.896,15.02,16.91,0.4795,0.1945,0.5155,,1
1064,159.8,-0.673,0.265,-49.78,5.0,-0.6976,0.0575,0.6914,,1
1065,101.7,-0.576,0.43,-56.07,8.11,-0.4443,0.0933,0.4917,,1
1066,319.9,0.763,0.403,5.63,7.6,-0.2312,0.0874,0.4972,,1
1067,698.9,-0.771,1.096,87.3,20.67,0.4372,0.2378,0.0539,,0
1068,348.3,2.019,0.577,40.27,10.88,0.0412,0.1252,0.3571,,1
1069,76.1,-0.194,0.357,-39.09,6.73,-0.4204,0.0774,0.757,,1
1070,776.6,0.167,0.696,-17.02,13.12,0.3671,0.1509,0.2083,,0
1071,873.2,-0.429,0.573,-5.76,10.81,0.1823,0.1243,0.3685,,1
1072,76.9,-1.338,0.776,-36.38,14.64,0.0746,0.1684,0.2271,,0
1073,443.3,-1.241,0.468,-2.14,8.82,0.1766,0.1014,0.423,,1
1074,0.8,-0.6,1.174,6.25,22.15,-0.4605,0.2548,0.1893,,0
1075,376.7,-0.034,0.492,-38.47,9.28,-0.6202,0.1068,0.2224,,0
1076,73.8,1.267,0.696,33.68,13.14,-0.1801,0.1511,0.1357,,0
1077,329.3,-0.371,0.617,-13.64,11.64,-0.04,0.1338,0.1338,,0
1078,452.3,-1.665,0.551,-5.7,10.4,-0.4191,0.1197,0.3311,,0
1079,501.9,1.574,1.11,15.52,20.93,-0.0959,0.2408,0.0249,,0
1080,292.1,1.116,0.681,37.59,12.84,0.2715,0.1477,0.3163,,0
1081,541.3,-0.379,0.629,-5.72,11.86,-0.1706,0.1364,0.3838,,1
1082,312.4,2.103,0.767,20.0,14.47,0.0605,0.1665,0.062,,0
1083,6.1,-0.774,0.436,-52.93,8.23,-0.6377,0.0947,0.5404,,1
1084,412.7,0.027,0.502,-34.15,9.46,-0.5511,0.1088,0.4359,,1
1085,156.5,1.366,0.682,34.44,12.86,0.2978,0.148,0.2572,,0
1086,345.3,2.122,0.53,30.32,10.0,-0.0412,0.1151,0.3216,,0
1087,353.9,2.264,0.587,27.77,11.07,0.383,0.1274,0.1531,,0
1088,353.9,0.173,0.613,-22.32,11.57,-0.405,0.1331,0.1436,,0
1089,464.8,0.154,0.892,-14.56,16.83,-0.0018,0.1936,0.2833,,0
1090,166.1,1.64,0.818,46.74,15.42,0.0154,0.1774,0.0568,,0
1091,483.6,0.2,0.711,-40.38,13.41,-0.528,0.1542,0.1212,,0
1092,442.1,0.091,0.58,-6.31,10.95,0.2476,0.1259,0.3412,,0
1093,317.9,-0.957,0.562,-6.0,10.61,-0.2605,0.122,0.2865,,0
1094,765.5,-0.781,0.555,-14.4,10.47,-0.5087,0.1205,0.5482,,1
1095,359.5,1.429,0.288,-36.02,5.43,-0.2946,0.0624,0.6716,,1
1096,481.7,1.481,0.626,-14.7,11.82,0.1173,0.1359,0.1611,,0
1097,811.0,0.515,0.671,1.55,12.65,-0.1784,0.1455,0.3211,,0
1098,111.4,0.248,0.579,-63.23,10.93,-0.482,0.1257,0.3538,,1
1099,363.1,4.155,0.709,18.75,13.38,-0.029,0.1539,0.4829,,1
1100,694.4,-1.071,0.633,-27.79,11.93,-0.552,0.1373,0.4829,,1
1101,836.6,-0.95,0.806,2.75,15.21,0.0609,0.1749,0.4017,,1
1102,772.4,-0.102,0.488,-39.41,9.21,-0.5189,0.106,0.691,,1
1103,318.4,1.012,0.551,-37.26,10.39,-0.3017,0.1195,0.4015,,1
1104,494.1,-0.095,0.366,-12.66,6.91,-0.0878,0.0795,0.6979,,1
1105,330.9,1.458,0.436,0.57,8.23,0.1661,0.0946,0.4482,,1
1106,532.6,-0.071,0.507,-19.57,9.56,-0.6851,0.1099,0.6345,,1
1107,453.5,-1.271,0.687,-5.76,12.96,0.105,0.1491,0.1216,,0
1108,868.1,-0.025,0.579,-3.2,10.93,0.1971,0.1257,0.5095,,1
1109,302.6,0.234,0.591,-10.33,11.14,-0.154,0.1282,0.3228,,0
1110,454.8,-0.15,0.593,-9.86,11.19,0.0646,0.1287,0.2641,,0
1111,5.6,0.02,0.398,-67.02,7.51,-0.7377,0.0864,0.4867,,1
1112,820.0,-0.309,0.553,17.44,10.44,0.3365,0.12,0.5615,,1
1113,687.2,-2.596,1.224,103.16,23.09,0.4425,0.2656,0.1023,,0
1114,181.6,-1.127,0.363,-45.71,6.85,-0.7488,0.0788,0.5106,,1
1115,329.3,1.096,0.636,-44.02,12.0,-0.3913,0.138,0.3504,,1
1116,65.5,-2.09,0.647,-19.18,12.2,0.0508,0.1403,0.3644,,1
1117,127.3,-1.624,0.482,-1.62,9.1,-0.3936,0.1046,0.4485,,1
1118,567.8,-0.135,1.249,16.53,23.56,0.215,0.271,0.1315,,0
1119,688.5,-0.323,0.816,-36.5,15.39,-0.6774,0.177,0.1435,,0
1120,864.8,-0.603,0.523,-37.33,9.86,-0.5169,0.1135,0.512,,1
1121,15.0,2.433,1.427,-48.44,26.92,-0.2109,0.3096,0.1514,,0
1122,714.3,0.154,0.429,-37.39,8.1,-0.6969,0.0932,0.54,,1
1123,400.5,-0.916,0.432,-22.91,8.16,-0.4932,0.0938,0.5695,,1
1124,396.1,-0.242,0.352,-39.41,6.64,-0.4149,0.0763,0.6782,,1
1125,882.4,1.122,1.113,10.85,21.0,-0.019,0.2416,0.1205,,0
1126,117.1,0.823,0.356,-30.34,6.71,-0.2294,0.0772,0.656,,1
1127,7.3,0.006,0.64,-24.75,12.07,-0.2195,0.1389,0.3089,,0
1128,806.7,-0.203,0.647,-11.47,12.2,0.1428,0.1403,0.2496,,0
1129,795.6,0.729,1.055,96.2,19.9,0.206,0.2289,0.0516,,0
1130,65.2,-0.592,0.572,-45.87,10.78,-0.7492,0.124,0.4997,,1
1131,41.2,1.408,0.798,19.13,15.06,-0.0596,0.1732,0.2791,,0
1132,47.7,0.452,0.568,-29.87,10.72,-0.4203,0.1233,0.2662,,0
1133,873.6,1.309,0.533,-32.56,10.06,-0.2154,0.1157,0.5423,,1
1134,624.9,0.358,0.441,-37.54,8.33,-0.5321,0.0958,0.6215,,1
1135,698.8,-1.822,1.175,26.37,22.17,0.2758,0.255,0.0109,,0
1136,76.0,-0.321,0.358,-40.29,6.76,-0.4206,0.0778,0.7047,,1
1137,426.8,-1.021,0.596,-20.06,11.25,-0.1348,0.1294,0.3496,,0
1138,451.3,2.19,0.621,-34.07,11.72,-0.1731,0.1348,0.1614,,0
1139,972.6,0.008,0.754,8.67,14.22,0.5838,0.1635,0.1251,,0
1140,459.1,-1.24,0.545,-20.89,10.28,-0.6462,0.1182,0.4938,,1
1141,823.6,-0.255,0.472,-0.21,8.9,0.1542,0.1024,0.4817,,1
1142,304.1,1.279,0.435,30.65,8.2,0.1865,0.0943,0.5505,,1
1143,971.6,0.311,0.771,22.35,14.55,0.224,0.1674,0.1889,,0
1144,578.0,1.71,0.794,38.55,14.98,-0.1555,0.1723,0.0555,,0
1145,114.5,-0.64,0.458,-28.56,8.63,-0.5454,0.0993,0.3063,,0
1146,807.3,0.877,1.078,97.58,20.33,0.2859,0.2338,0.1384,,0
1147,951.2,-0.151,1.016,14.51,19.16,0.7259,0.2204,0.124,,0
1148,58.3,0.314,0.558,-35.03,10.52,-0.5898,0.1211,0.3637,,1
1149,448.4,1.375,0.337,-13.66,6.35,-0.1565,0.0731,0.6136,,1
1150,859.9,0.13,0.895,10.75,16.88,0.49,0.1942,0.5079,,1
1151,578.7,-0.973,0.535,-11.58,10.1,-0.3293,0.1162,0.4787,,1
1152,960.5,-0.134,0.927,44.28,17.48,0.2144,0.201,0.0349,,0
1153,79.4,-0.987,0.45,-33.41,8.49,-0.4384,0.0976,0.4774,,1
1154,402.3,0.87,0.297,-29.35,5.61,-0.4073,0.0645,0.7732,,1
1155,366.3,0.642,0.24,-36.11,4.52,-0.5777,0.052,0.7503,,1
1156,167.7,-0.282,1.03,23.74,19.44,-0.456,0.2236,0.0185,,0
1157,261.8,1.267,0.718,20.51,13.55,-0.0045,0.1558,0.1067,,0
1158,130.1,-1.135,0.605,-35.18,11.41,-0.4809,0.1312,0.2118,,0
1159,800.3,1.626,0.714,-9.93,13.46,0.1086,0.1549,0.2206,,0
1160,549.5,1.391,1.186,-4.71,22.38,-0.0351,0.2574,0.1472,,0
1161,922.4,-0.889,1.003,47.29,18.93,-0.1634,0.2177,0.143,,0
1162,725.5,-0.019,0.392,-36.9,7.39,-0.6439,0.085,0.6509,,1
1163,447.1,1.37,0.91,-21.23,17.16,-0.1651,0.1974,0.3289,,0
1164,716.1,-0.043,1.212,80.93,22.85,0.4161,0.2629,0.1024,,0
1165,73.6,1.661,0.997,11.76,18.81,-0.328,0.2164,0.1235,,0
1166,847.1,1.039,1.041,5.08,19.65,0.3909,0.226,0.0715,,0
1167,359.7,0.296,0.571,-31.18,10.78,-0.081,0.124,0.2314,,0
1168,806.1,0.097,0.513,-9.86,9.68,-0.1891,0.1114,0.5121,,1
1169,169.6,0.4,0.279,-51.24,5.26,-0.7676,0.0605,0.6907,,1
1170,614.1,0.953,1.015,-23.91,19.15,0.031,0.2203,0.0701,,0
1171,488.4,-0.004,0.388,-23.93,7.33,-0.1356,0.0843,0.698,,1
1172,722.2,-0.475,1.063,79.14,20.05,0.4937,0.2306,0.1157,,0
1173,444.6,-0.71,0.539,-19.99,10.17,-0.1036,0.117,0.2899,,0
1174,21.3,-0.299,1.366,22.28,25.77,-0.1102,0.2964,0.2324,,0
1175,76.9,0.046,0.617,-31.14,11.64,-0.1143,0.1339,0.047,,0
1176,136.3,0.538,0.604,-47.05,11.4,-0.3509,0.1312,0.384,,1
1177,126.4,0.766,0.674,34.08,12.71,0.0546,0.1462,0.1526,,0
1178,818.0,1.063,0.757,-1.02,14.28,-0.1938,0.1643,0.1212,,0
1179,833.3,0.264,0.699,-7.87,13.18,0.1581,0.1516,0.1866,,0
1180,366.4,1.286,0.352,-22.93,6.64,-0.0296,0.0763,0.5838,,1
1181,373.3,1.286,0.353,-22.93,6.65,-0.0296,0.0765,0.5843,,1
1182,404.7,1.141,0.665,-19.66,12.55,0.0462,0.1444,0.4844,,1
1183,633.7,0.391,0.94,-14.96,17.73,-0.1594,0.2039,0.0587,,0
1184,1100.8,1.349,0.644,27.45,12.14,0.9878,0.1397,0.0861,,0
1185,134.7,0.384,0.485,-27.51,9.16,-0.4962,0.1053,0.2981,,0
1186,778.9,0.569,0.937,86.96,17.67,0.4098,0.2032,0.1761,,0
1187,331.9,1.564,0.764,30.99,14.4,0.4526,0.1657,0.0394,,0
1188,325.2,0.198,0.687,-28.8,12.95,-0.6077,0.149,0.1213,,0
1189,168.4,1.348,0.857,29.42,16.16,-0.0019,0.1859,0.3842,,1
1190,394.0,-1.077,0.497,-40.95,9.38,-0.493,0.1079,0.3245,,0
1191,1102.3,1.785,0.694,15.88,13.1,1.1508,0.1507,0.1131,,0
1192,965.5,0.542,0.898,17.03,16.94,0.0832,0.1949,0.0509,,0
1193,73.0,-1.13,1.026,-6.11,19.36,-0.0248,0.2226,0.1852,,0
1194,170.5,-0.304,0.529,-57.44,9.99,-0.8275,0.1149,0.4552,,1
1195,535.1,-0.454,0.43,-9.62,8.12,0.0923,0.0934,0.4168,,1
1196,133.7,-0.456,0.196,-30.26,3.69,-0.3969,0.0425,0.813,,1
1197,657.2,2.289,1.314,34.78,24.8,-0.0814,0.2852,0.1608,,0
1198,882.8,0.808,0.677,-9.94,12.78,0.1184,0.147,0.1567,,0
1199,963.9,0.554,0.903,27.71,17.03,-0.3533,0.1959,0.1458,,0
1200,374.1,2.984,0.498,28.43,9.4,-0.0228,0.1081,0.408,,1
1201,489.0,-0.852,0.47,-12.03,8.87,0.1421,0.102,0.4811,,1
1202,958.1,-0.033,0.638,0.89,12.04,0.3291,0.1385,0.4097,,1
1203,185.6,1.127,1.163,27.06,21.93,-0.1643,0.2523,0.144,,0
1204,555.6,-0.436,1.177,-2.58,22.2,-0.1674,0.2554,0.1955,,0
1205,948.8,0.137,0.826,33.75,15.57,0.2249,0.1791,0.1286,,0
1206,59.1,-0.063,0.75,-69.29,14.14,-0.2456,0.1627,0.2669,,0
1207,428.9,-0.172,0.784,38.09,14.79,0.1638,0.1701,0.1653,,0
1208,118.5,-0.868,0.538,-26.43,10.14,-0.4628,0.1167,0.2823,,0
1209,495.0,-0.194,0.462,-44.17,8.72,-0.5469,0.1003,0.5647,,1
1210,70.3,-0.062,0.924,-11.41,17.44,0.0536,0.2006,0.1269,,0
1211,124.7,0.764,0.409,-42.89,7.71,-0.3143,0.0887,0.7405,,1
1212,93.8,-1.78,0.321,-41.47,6.06,-0.3927,0.0697,0.5536,,1
1213,108.5,1.678,1.023,19.94,19.29,-0.2693,0.2219,0.0986,,0
1214,181.2,0.011,0.624,-27.64,11.76,0.1043,0.1353,0.3187,,0
1215,337.7,1.121,0.333,-5.08,6.28,-0.0864,0.0723,0.6496,,1
1216,238.0,0.73,1.225,-4.07,23.1,-0.2499,0.2657,0.1523,,0
1217,459.9,-0.897,0.512,-12.15,9.65,0.1621,0.111,0.4261,,1
1218,589.0,0.654,0.672,34.71,12.67,0.1352,0.1457,0.2141,,0
1219,754.9,-0.417,0.534,-27.42,10.08,-0.5785,0.1159,0.501,,1
1220,381.6,1.58,0.475,10.03,8.95,0.2542,0.103,0.4805,,1
1221,1012.1,0.889,0.889,7.4,16.76,0.5157,0.1928,0.0781,,0
1222,962.3,1.102,0.89,26.02,16.78,0.6445,0.1931,0.0211,,0
1223,777.8,-0.442,1.209,60.17,22.81,0.5276,0.2623,0.1878,,0
1224,496.4,1.338,1.127,6.26,21.25,-0.189,0.2445,0.0097,,0
1225,543.9,-0.153,0.632,-39.62,11.93,-0.2668,0.1372,0.2011,,0
1226,45.5,-0.099,0.476,-29.35,8.97,-0.4273,0.1032,0.4155,,1
1227,348.6,0.589,0.566,6.0,10.68,0.0494,0.1228,0.2446,,0
1228,287.8,0.533,0.452,-34.99,8.53,-0.4665,0.0982,0.3807,,1
1229,250.8,1.775,0.537,17.33,10.13,0.0545,0.1165,0.4027,,1
1230,359.0,2.158,0.54,37.31,10.18,0.214,0.1171,0.4545,,1
1231,268.8,0.957,0.657,-17.42,12.39,-0.3958,0.1425,0.1986,,0
1232,401.1,-0.909,0.919,5.77,17.34,-0.5753,0.1995,0.3044,,0
1233,808.6,-0.406,0.531,22.22,10.02,0.3173,0.1153,0.5237,,1
1234,246.7,3.209,0.551,21.21,10.39,0.3351,0.1195,0.2657,,0
1235,336.1,0.155,0.859,-23.24,16.2,-0.3453,0.1864,0.2301,,0
1236,514.8,-0.045,0.578,-40.63,10.91,-0.634,0.1255,0.4163,,1
1237,430.7,-0.385,0.567,-16.88,10.7,0.1366,0.1231,0.4621,,1
1238,142.0,-0.665,0.81,-22.8,15.27,-0.1677,0.1757,0.2077,,0
1239,783.1,-0.738,0.554,-24.42,10.46,-0.5107,0.1203,0.4232,,1
1240,131.8,0.87,0.524,40.06,9.88,0.2297,0.1137,0.2405,,0
1241,302.0,-0.308,0.299,-33.73,5.63,-0.4764,0.0648,0.6874,,1
1242,617.7,0.957,0.761,40.62,14.36,-0.1999,0.1652,0.2214,,0
1243,228.5,1.95,0.683,46.56,12.89,0.2194,0.1483,0.0919,,0
1244,332.0,-0.142,0.532,-17.56,10.04,-0.1233,0.1155,0.4032,,1
1245,179.8,2.224,0.7,35.16,13.21,0.0539,0.1519,0.2938,,0
1246,309.8,1.269,0.527,26.2,9.95,0.2021,0.1145,0.5191,,1
1247,952.0,-0.544,0.544,-9.61,10.26,0.2046,0.1181,0.5529,,1
1248,828.5,-1.407,0.674,6.14,12.71,0.2272,0.1462,0.2499,,0
1249,152.7,1.179,0.531,25.2,10.01,0.1305,0.1151,0.2648,,0
1250,668.9,-0.951,0.578,-20.07,10.9,0.0513,0.1254,0.2244,,0
1251,360.6,-0.069,0.492,-41.38,9.27,-0.42,0.1067,0.4842,,1
1252,93.8,-0.534,0.489,-39.09,9.22,-0.494,0.106,0.5383,,1
1253,844.9,1.497,0.679,-13.4,12.8,-0.0374,0.1472,0.1447,,0
1254,882.6,1.729,1.102,-5.26,20.79,0.8485,0.2392,0.0761,,0
1255,896.1,-0.17,0.62,-2.03,11.69,-0.2238,0.1345,0.3383,,0
1256,285.0,2.083,0.685,40.34,12.93,0.1827,0.1487,0.2042,,0
1257,55.5,-0.756,0.562,-34.59,10.61,-0.4366,0.122,0.1628,,0
1258,980.2,1.523,0.886,15.31,16.72,-0.1568,0.1923,0.103,,0
1259,841.6,0.44,0.514,-30.65,9.7,-0.1303,0.1116,0.5603,,1
1260,302.8,1.743,0.578,17.46,10.91,0.0586,0.1255,0.231,,0
1261,455.3,1.019,0.547,-22.11,10.32,-0.3937,0.1187,0.557,,1
1262,495.2,0.282,0.669,-31.5,12.63,-0.6045,0.1453,0.4373,,1
1263,585.0,-0.034,0.399,-33.05,7.53,-0.5708,0.0866,0.6505,,1
1264,597.3,-0.035,0.399,-33.05,7.52,-0.5708,0.0865,0.6504,,1
1265,139.7,1.42,0.595,9.22,11.23,0.0605,0.1292,0.2878,,0
1266,460.7,1.423,0.598,-14.32,11.28,-0.3021,0.1297,0.5336,,1
1267,375.1,1.252,0.443,-2.01,8.35,0.2647,0.0961,0.5832,,1
1268,531.7,0.329,0.421,-37.64,7.95,-0.512,0.0914,0.6705,,1
1269,181.2,2.03,0.701,34.9,13.21,-0.2181,0.152,0.1736,,0
1270,794.3,-0.103,0.664,-27.04,12.53,-0.0647,0.1442,0.255,,0
1271,430.2,-0.243,0.347,-29.52,6.55,-0.3892,0.0754,0.4977,,1
1272,929.5,0.176,0.829,24.46,15.63,-0.2398,0.1798,0.1744,,0
1273,58.8,0.367,0.447,-51.29,8.44,-0.6589,0.0971,0.7235,,1
1274,323.5,-1.043,0.6,-34.73,11.32,-0.3891,0.1302,0.2343,,0
1275,366.1,1.614,0.778,46.92,14.68,0.2041,0.1689,0.2771,,0
1276,291.3,1.085,0.337,-36.74,6.35,-0.4956,0.0731,0.6193,,1
1277,814.9,-0.385,0.564,-2.21,10.65,0.1844,0.1225,0.4429,,1
1278,148.1,-0.522,0.795,-20.44,15.0,-0.2655,0.1725,0.3091,,0
1279,444.3,1.088,0.435,-29.05,8.21,-0.5088,0.0944,0.4438,,1
1280,884.7,-0.741,0.572,1.69,10.79,0.2754,0.1241,0.5131,,1
1281,447.5,-0.822,0.391,0.65,7.38,-0.4468,0.0849,0.6537,,1
1282,460.8,-0.323,0.39,-9.32,7.35,-0.2663,0.0845,0.644,,1
1283,20.9,-2.375,0.829,-5.2,15.64,-0.5145,0.18,0.2001,,0
1284,142.6,0.396,0.333,-42.75,6.28,-0.633,0.0722,0.5667,,1
1285,398.7,1.318,0.445,28.48,8.4,-0.0426,0.0966,0.4363,,1
1286,341.8,1.474,0.489,7.01,9.22,0.0832,0.1061,0.4,,1
1287,12.0,0.051,0.329,-42.95,6.21,-0.5944,0.0714,0.6843,,1
1288,87.8,1.024,0.721,23.84,13.59,-0.1476,0.1563,0.2111,,0
1289,380.9,3.301,0.603,26.02,11.37,-0.0262,0.1308,0.2324,,0
1290,623.6,1.246,0.435,-20.59,8.21,-0.4614,0.0945,0.5532,,1
1291,63.4,-0.622,0.554,-30.07,10.44,-0.3501,0.1201,0.497,,1
1292,833.6,-0.457,0.73,-7.15,13.77,-0.1351,0.1584,0.3647,,1
1293,418.4,0.92,0.529,-46.45,9.97,-0.262,0.1147,0.5244,,1
1294,451.6,0.381,0.415,-12.72,7.83,-0.2486,0.0901,0.6881,,1
1295,422.5,1.649,0.729,0.83,13.75,-0.0607,0.1582,0.3395,,0
1296,880.8,0.187,0.554,-54.63,10.44,-0.3541,0.1201,0.4887,,1
1297,335.0,1.551,0.435,24.07,8.21,0.0874,0.0945,0.5237,,1
1298,471.3,-1.227,0.524,-16.62,9.89,0.1047,0.1138,0.3667,,1
1299,956.4,0.307,0.919,20.59,17.34,0.191,0.1995,0.142,,0
1300,530.0,-1.993,0.738,18.9,13.92,-0.0244,0.1601,0.0518,,0
1301,129.0,0.017,0.613,-38.83,11.56,-0.5337,0.1329,0.2073,,0
1302,41.5,0.98,0.606,-27.65,11.44,-0.2527,0.1316,0.4106,,1
1303,615.5,0.397,0.813,-15.19,15.34,-0.4811,0.1764,0.1821,,0
1304,392.3,0.522,0.343,-22.77,6.47,-0.1824,0.0744,0.5399,,1
1305,76.9,-0.282,0.615,-42.39,11.59,-0.5232,0.1334,0.3221,,0
1306,460.0,0.002,0.186,-37.41,3.52,-0.4262,0.0405,0.826,,1
1307,926.4,-0.772,0.62,-0.54,11.69,0.3249,0.1345,0.071,,0
1308,335.6,-0.455,0.463,-20.3,8.74,-0.0424,0.1006,0.3659,,1
1309,378.7,0.081,0.493,-13.23,9.3,-0.0146,0.1069,0.3368,,0
1310,419.1,0.796,0.477,-33.29,8.99,-0.4918,0.1034,0.6406,,1
1311,132.8,0.564,1.218,7.56,22.97,-0.5531,0.2642,0.1837,,0
1312,840.2,0.208,0.716,-30.6,13.51,0.269,0.1554,0.3104,,0
1313,376.6,0.108,0.406,-3.63,7.67,-0.343,0.0882,0.4545,,1
1314,420.6,2.002,0.532,26.37,10.04,0.0449,0.1155,0.4392,,1
1315,252.1,1.852,0.514,-31.27,9.7,-0.7828,0.1116,0.5628,,1
1316,728.2,-0.76,1.089,79.74,20.54,0.3872,0.2363,0.1037,,0
1317,838.7,0.317,0.87,-38.1,16.42,-0.055,0.1888,0.1722,,0
1318,366.8,0.466,0.362,-33.76,6.83,-0.4022,0.0785,0.7496,,1
1319,871.8,2.738,1.243,-13.21,23.45,0.6653,0.2697,0.1085,,0
1320,505.8,-2.089,0.672,8.42,12.68,-0.1465,0.1459,0.171,,0
1321,62.2,0.926,0.762,0.54,14.38,-0.3792,0.1654,0.2945,,0
1322,962.4,0.558,0.855,15.68,16.14,0.1548,0.1856,0.1634,,0
1323,9.6,0.272,1.375,27.1,25.93,-0.0334,0.2983,0.1936,,0
1324,462.2,1.733,0.828,7.31,15.62,-0.0856,0.1796,0.1789,,0
1325,753.4,-0.435,0.54,-20.89,10.19,-0.6027,0.1172,0.5906,,1
1326,448.8,0.732,1.5,38.9,28.29,0.7777,0.3254,0.3254,,0
1327,969.7,-0.019,0.614,14.42,11.57,0.3355,0.1331,0.4425,,1
1328,253.2,0.706,1.028,16.44,19.39,0.1086,0.223,0.0922,,0
1329,305.6,-0.258,0.654,-37.9,12.33,-0.5397,0.1418,0.0603,,0
1330,378.7,1.292,0.353,-21.58,6.65,-0.1325,0.0765,0.5703,,1
1331,895.1,0.684,0.904,30.97,17.06,-0.1019,0.1962,0.2566,,0
