idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
132,7.1,-1.578,0.625,33.57,12.73,-0.2858,0.1356,0.1496,,0
133,32.7,-0.619,0.679,30.25,13.82,-0.2679,0.1472,0.1583,,0
134,25.1,-0.695,0.705,61.36,14.35,-0.1066,0.1528,0.0509,,0
135,392.7,0.805,1.322,54.29,26.94,-0.4611,0.2868,0.1341,,0
136,17.0,-0.881,0.608,31.95,12.39,-0.2673,0.1319,0.1714,,0
137,5.6,-1.421,0.76,99.63,15.48,0.3034,0.1648,0.2699,,0
138,41.6,-2.306,0.713,3.39,14.52,-0.6334,0.1546,0.0663,,0
139,174.7,-0.071,0.424,21.1,8.63,-0.495,0.0919,0.3491,,0
140,106.1,-0.949,0.821,20.51,16.73,-0.7877,0.1782,0.0474,,0
141,183.6,-1.053,0.68,25.17,13.85,-0.6634,0.1474,0.2409,,0
142,218.0,-0.256,0.452,32.56,9.22,-0.5609,0.0981,0.2785,,0
143,54.6,-1.425,0.725,57.45,14.76,-0.1602,0.1572,0.1296,,0
144,15.4,-1.425,0.889,27.93,18.11,-0.6944,0.1928,0.1855,,0
145,54.7,-0.975,0.61,106.7,12.43,-0.1536,0.1324,0.2225,,0
146,53.1,-0.841,0.656,55.22,13.36,-0.3288,0.1422,0.1898,,0
147,15.4,-1.45,0.724,33.58,14.75,-0.2295,0.157,0.0799,,0
148,12.8,-0.472,0.662,61.86,13.48,-0.0796,0.1436,0.0467,,0
149,10.1,-0.88,0.675,107.28,13.75,0.1753,0.1464,0.212,,0
150,418.1,1.13,1.185,34.25,24.14,-0.5658,0.2571,0.1066,,0
151,49.2,-3.553,0.67,103.36,13.64,0.1308,0.1453,0.3693,,1
152,187.0,-0.159,0.729,47.21,14.84,-0.8999,0.1581,0.1044,,0
153,58.0,-1.115,0.796,50.79,16.22,-0.0333,0.1727,0.0434,,0
154,287.5,-2.389,0.845,74.7,17.22,-0.0998,0.1833,0.1329,,0
155,270.5,-1.605,1.28,43.78,26.08,-0.4141,0.2777,0.1405,,0
156,152.6,-0.393,0.684,66.37,13.93,0.0537,0.1483,0.3562,,1
157,269.4,-1.517,0.738,20.61,15.03,-0.5247,0.1601,0.2905,,0
158,383.9,1.268,1.256,70.03,25.57,-0.4098,0.2723,0.258,,0
159,21.9,-0.717,0.574,66.56,11.69,-0.0187,0.1245,0.1027,,0
160,401.6,0.65,1.034,54.46,21.05,-0.6505,0.2242,0.2518,,0
161,53.8,-1.295,0.819,29.61,16.68,-0.5645,0.1777,0.1597,,0
162,276.9,-2.255,0.823,77.08,16.77,-0.0891,0.1786,0.1718,,0
163,235.4,-0.092,0.583,22.27,11.87,-0.3008,0.1264,0.2392,,0
164,15.1,-0.836,0.63,67.73,12.84,0.061,0.1367,0.1003,,0
165,269.7,-1.563,0.855,69.15,17.41,-0.0768,0.1854,0.2041,,0
166,57.6,-1.42,0.732,109.47,14.91,-0.0885,0.1588,0.1288,,0
167,213.5,1.076,0.839,56.94,17.1,-0.2128,0.182,0.0661,,0
168,43.9,-1.169,0.601,55.89,12.25,-0.4586,0.1304,0.2337,,0
169,209.5,-1.669,0.87,84.24,17.73,0.0666,0.1888,0.0494,,0
170,46.9,-2.053,0.706,57.05,14.38,-0.32,0.1532,0.1471,,0
171,315.9,-3.255,1.191,88.01,24.26,-0.1111,0.2583,0.148,,0
172,8.5,-0.368,0.582,100.88,11.86,0.3243,0.1263,0.2505,,0
173,191.7,-3.113,0.774,78.05,15.77,-0.0056,0.1679,0.1525,,0
174,204.7,0.96,0.822,44.03,16.75,-0.3143,0.1784,0.1612,,0
175,41.4,-1.417,0.886,38.76,18.04,-0.5596,0.1921,0.1534,,0
176,222.1,0.217,1.006,69.08,20.48,-0.0544,0.2181,0.2039,,0
177,221.9,-0.895,0.974,78.19,19.84,0.1876,0.2113,0.0359,,0
178,205.9,-0.303,0.919,69.8,18.73,-0.17,0.1994,0.1839,,0
179,16.8,-1.32,0.876,57.15,17.85,-0.5512,0.1901,0.2416,,0
180,188.5,0.222,0.437,21.44,8.9,-0.5272,0.0948,0.3415,,0
181,1.0,-1.794,0.585,25.28,11.92,-0.2471,0.1269,0.2434,,0
182,32.7,-1.495,0.719,14.73,14.65,-0.6526,0.1561,0.101,,0
183,137.8,0.82,0.553,16.03,11.26,-0.4628,0.1199,0.1504,,0
184,45.8,-0.403,0.601,107.82,12.25,-0.1313,0.1304,0.2894,,0
185,26.0,-1.817,0.606,47.27,12.34,-0.2605,0.1314,0.1132,,0
186,20.1,-0.769,0.622,102.97,12.68,0.0015,0.135,0.2728,,0
187,22.3,-1.127,0.778,45.25,15.86,-0.4741,0.1688,0.2334,,0
188,307.5,-3.531,0.933,90.88,19.0,-0.1356,0.2024,0.1881,,0
189,3.7,-0.425,0.73,109.67,14.88,-0.0221,0.1584,0.1246,,0
190,147.7,-0.682,1.11,116.83,22.6,-0.1496,0.2407,0.2875,,0
191,44.6,-0.9,0.602,103.88,12.26,0.219,0.1305,0.2336,,0
192,43.3,-0.924,0.649,55.56,13.22,-0.1312,0.1408,0.1386,,0
193,305.3,-3.632,0.931,80.6,18.97,-0.0532,0.202,0.0498,,0
194,48.3,-1.026,0.573,54.54,11.66,-0.2098,0.1242,0.2536,,0
195,37.8,-1.179,0.626,104.11,12.76,0.0968,0.1358,0.3084,,0
196,2.3,-0.897,0.572,101.05,11.65,0.3398,0.1241,0.3747,,1
197,64.8,-1.094,0.64,56.58,13.03,-0.056,0.1388,0.0845,,0
198,441.4,-1.974,1.323,128.02,26.95,-0.5476,0.287,0.1376,,0
199,54.2,-0.327,0.588,108.14,11.98,-0.1135,0.1276,0.2945,,0
200,166.0,0.75,0.563,13.97,11.48,-0.626,0.1222,0.2049,,0
201,183.5,-0.294,0.489,13.09,9.96,-0.5022,0.106,0.1938,,0
202,23.9,-1.575,0.744,35.77,15.16,-0.3984,0.1615,0.0646,,0
203,211.6,-0.601,0.551,22.6,11.22,-0.4248,0.1195,0.2282,,0
204,36.2,-2.701,0.8,7.3,16.3,-0.7421,0.1735,0.1301,,0
205,36.2,-1.227,0.603,54.37,12.29,-0.5121,0.1308,0.2774,,0
206,17.4,-1.148,0.68,57.45,13.84,0.0063,0.1474,0.0943,,0
207,198.6,-2.254,0.806,84.32,16.42,-0.0176,0.1748,0.0551,,0
208,51.3,-2.458,0.806,7.51,16.42,-0.6861,0.1749,0.0408,,0
209,216.4,-1.093,0.815,82.23,16.59,-0.2231,0.1767,0.1681,,0
210,34.7,-1.374,0.647,63.58,13.19,-0.4179,0.1404,0.2793,,0
211,101.4,-1.396,0.905,82.45,18.43,-0.2902,0.1963,0.0795,,0
212,280.6,-0.992,0.823,68.5,16.77,-0.1293,0.1786,0.2156,,0
213,275.3,-0.735,1.043,37.62,21.24,-0.2743,0.2261,0.1086,,0
214,59.8,-0.822,0.716,66.93,14.58,-0.5295,0.1552,0.2209,,0
215,50.3,-1.485,1.147,63.22,23.36,-0.3537,0.2488,0.1674,,0
216,417.4,-0.781,1.172,67.89,23.86,-0.5347,0.2541,0.1263,,0
217,52.0,-0.508,1.002,113.41,20.42,-0.397,0.2174,0.1192,,0
218,192.7,1.153,0.688,20.91,14.01,-0.6074,0.1491,0.1966,,0
219,59.2,-1.268,0.73,63.11,14.88,-0.1202,0.1584,0.0821,,0
220,64.5,-1.478,0.754,95.63,15.35,0.2958,0.1635,0.1057,,0
221,4.8,-1.244,0.882,28.21,17.96,-0.726,0.1913,0.0643,,0
222,51.3,-1.13,0.658,54.99,13.41,-0.125,0.1427,0.0242,,0
223,202.9,-2.864,0.79,80.96,16.1,0.135,0.1715,0.133,,0
224,220.2,-1.631,1.088,100.21,22.16,-0.4424,0.236,0.0578,,0
225,166.6,-0.045,0.423,19.27,8.63,-0.5218,0.0918,0.3442,,0
226,114.9,-1.792,0.851,19.56,17.34,-0.7386,0.1846,0.2048,,0
227,31.9,-0.513,0.599,85.85,12.2,0.1035,0.1299,0.2332,,0
228,167.5,0.038,0.749,40.19,15.25,-0.4893,0.1624,0.2476,,0
229,66.0,-0.154,0.974,49.12,19.85,-0.1168,0.2114,0.2739,,0
230,102.2,-0.126,1.048,3.75,21.34,-0.6917,0.2272,0.239,,0
231,33.4,-1.939,0.902,43.24,18.37,-0.1282,0.1956,0.1548,,0
232,194.9,0.256,0.682,47.17,13.89,-0.8778,0.1479,0.2266,,0
233,50.5,-0.828,0.871,106.4,17.74,0.4647,0.1889,0.2271,,0
234,129.7,0.303,0.513,10.79,10.45,-0.4387,0.1112,0.3077,,0
235,265.0,-0.64,1.099,33.75,22.39,-0.3047,0.2384,0.1948,,0
236,62.5,-0.945,0.786,69.77,16.01,-0.3557,0.1705,0.0906,,0
237,277.5,-1.618,0.776,33.42,15.81,-0.4722,0.1683,0.1386,,0
238,61.6,-1.54,0.818,75.56,16.66,0.1945,0.1774,0.0415,,0
239,292.0,-2.958,1.176,64.75,23.96,-0.229,0.2552,0.0909,,0
240,308.0,-2.814,1.027,84.91,20.92,-0.1645,0.2228,0.1024,,0
241,58.7,-1.848,0.717,5.05,14.6,-0.7001,0.1555,0.1283,,0
242,161.0,-0.195,0.776,56.41,15.81,-0.0434,0.1684,0.296,,0
243,7.2,-1.384,0.725,69.5,14.77,0.2448,0.1573,0.2149,,0
244,56.1,-0.738,0.75,66.26,15.28,-0.2502,0.1627,0.1071,,0
245,57.7,-0.03,0.758,48.97,15.45,-0.4759,0.1645,0.2029,,0
246,202.1,0.797,0.439,18.86,8.94,-0.5965,0.0952,0.3433,,0
247,236.8,-2.042,0.973,83.59,19.82,-0.1726,0.2111,0.1229,,0
248,33.1,-1.065,0.654,55.49,13.33,-0.2529,0.1419,0.0621,,0
249,142.2,0.603,0.53,16.44,10.79,-0.5439,0.1149,0.3495,,0
250,28.6,-0.798,0.623,103.97,12.69,-0.122,0.1351,0.221,,0
251,59.9,-0.259,0.724,97.73,14.75,0.2733,0.1571,0.1632,,0
252,16.3,-0.347,0.681,66.96,13.87,0.023,0.1477,0.2839,,0
253,167.4,-3.938,1.139,98.06,23.19,-0.2458,0.247,0.1237,,0
254,50.4,-1.939,0.795,14.28,16.19,-0.6553,0.1724,0.0746,,0
255,138.7,0.993,0.492,10.89,10.02,-0.6379,0.1067,0.3022,,0
256,307.2,-3.098,1.028,99.91,20.95,-0.067,0.2231,0.0528,,0
257,37.0,-0.686,0.59,100.04,12.02,-0.0556,0.128,0.2757,,0
258,41.6,-0.899,0.681,35.88,13.88,-0.2973,0.1478,0.1341,,0
259,35.0,-1.407,0.627,35.93,12.77,-0.2439,0.136,0.0708,,0
260,51.9,-1.015,0.854,40.09,17.39,-0.3423,0.1852,0.0713,,0
261,49.7,-0.678,0.771,25.13,15.71,-0.424,0.1673,0.3577,,1
262,109.7,-0.853,0.53,81.2,10.8,-0.1406,0.115,0.2989,,0
263,256.3,-0.151,1.166,86.53,23.75,-0.0627,0.2529,0.2195,,0
264,121.9,0.81,0.669,26.57,13.63,-0.6631,0.1451,0.3066,,0
265,52.7,-0.539,0.528,93.77,10.76,0.2834,0.1145,0.2225,,0
266,73.2,-1.435,0.763,98.56,15.55,0.4132,0.1656,0.1669,,0
267,167.4,0.346,0.459,20.97,9.35,-0.54,0.0996,0.3418,,0
268,177.7,0.346,0.457,20.89,9.31,-0.5404,0.0991,0.3424,,0
269,357.0,1.546,1.119,38.08,22.79,-0.6322,0.2427,0.1479,,0
270,50.1,-1.086,0.694,49.73,14.14,-0.139,0.1506,0.0386,,0
271,1.2,-1.192,0.742,91.72,15.11,0.076,0.1609,0.2502,,0
272,410.3,-0.718,1.637,83.12,33.35,-0.7289,0.3551,0.1151,,0
273,43.6,-0.487,0.736,74.81,14.99,0.2368,0.1596,0.17,,0
274,152.4,0.076,0.7,53.72,14.25,-0.2358,0.1518,0.4108,,1
275,71.5,-1.396,0.825,116.91,16.81,0.0736,0.179,0.0945,,0
276,14.1,0.545,0.906,88.89,18.46,-0.1165,0.1966,0.1594,,0
277,143.9,-1.064,0.627,81.41,12.78,-0.0539,0.1361,0.3452,,0
278,192.0,-1.801,0.55,23.93,11.21,-0.5415,0.1194,0.3675,,1
279,114.4,0.038,0.698,18.79,14.22,-0.6404,0.1515,0.23,,0
280,266.6,-2.471,0.822,80.55,16.74,-0.1415,0.1782,0.1862,,0
281,73.1,-1.121,0.67,96.62,13.66,0.2699,0.1454,0.3042,,0
282,37.6,-1.279,0.588,52.61,11.98,-0.3405,0.1276,0.2178,,0
283,8.0,-2.246,0.626,51.38,12.75,-0.0936,0.1358,0.0253,,0
284,173.9,-2.73,0.791,87.71,16.12,-0.1057,0.1716,0.1424,,0
285,244.4,0.002,0.691,25.98,14.08,-0.3443,0.1499,0.0871,,0
286,35.4,-1.205,0.706,68.29,14.37,-0.1756,0.153,0.0584,,0
287,70.4,-0.558,0.863,64.37,17.59,-0.607,0.1873,0.0197,,0
288,293.9,1.096,1.363,41.93,27.77,-0.8935,0.2957,0.2614,,0
289,175.3,0.418,0.579,18.69,11.8,-0.426,0.1257,0.1542,,0
290,123.4,-1.686,0.913,21.56,18.59,-0.7655,0.198,0.1459,,0
291,30.8,-1.778,0.756,116.5,15.39,0.358,0.1639,0.1925,,0
292,26.3,-0.88,0.764,46.8,15.56,-0.1026,0.1657,0.1392,,0
293,200.8,0.714,0.497,25.26,10.13,-0.5785,0.1078,0.3298,,0
294,261.3,-0.858,0.728,24.23,14.82,-0.634,0.1578,0.1205,,0
295,228.2,-0.75,0.797,32.39,16.23,-0.3121,0.1729,0.1258,,0
296,280.6,0.029,1.107,34.63,22.55,-0.2928,0.2402,0.15,,0
297,23.0,-1.64,0.684,104.19,13.92,0.3648,0.1483,0.0221,,0
298,278.4,-0.846,0.796,25.13,16.21,-0.6117,0.1726,0.1738,,0
299,29.8,-1.02,0.619,58.48,12.6,-0.0657,0.1342,0.1027,,0
300,55.7,-0.9,0.692,54.77,14.1,-0.2337,0.1502,0.1402,,0
301,360.3,-2.546,0.91,80.18,18.53,-0.4071,0.1973,0.1058,,0
302,13.9,-0.589,0.571,67.28,11.63,-0.0151,0.1238,0.0966,,0
303,54.5,-0.926,0.566,100.78,11.53,0.3436,0.1227,0.1746,,0
304,20.7,-0.582,0.727,60.58,14.8,-0.0425,0.1576,0.033,,0
305,324.7,-2.902,0.923,103.78,18.8,-0.1696,0.2002,0.2281,,0
306,230.9,0.251,1.048,63.97,21.35,0.0494,0.2274,0.3074,,0
307,11.7,-1.582,0.74,55.1,15.07,-0.443,0.1604,0.2737,,0
308,132.0,0.176,0.641,15.9,13.06,-0.4784,0.139,0.2504,,0
309,53.3,-1.764,0.952,20.21,19.4,-0.5327,0.2066,0.1937,,0
310,14.3,-2.608,0.663,15.74,13.5,-0.8173,0.1438,0.0394,,0
