idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
328,724.7,-5.161,3.025,156.01,27.64,-0.4986,0.3962,0.088,,0
329,508.2,1.849,3.065,-104.84,28.0,-1.0659,0.4014,0.0857,,0
330,60.3,-1.311,1.676,62.14,15.31,-0.4309,0.2195,0.2032,,0
331,492.6,0.942,2.974,-98.2,27.18,-1.0672,0.3896,0.2887,,0
332,173.3,1.629,2.533,-74.49,23.15,-1.4365,0.3319,0.1467,,0
333,213.0,-2.131,1.846,-13.19,16.87,0.0208,0.2419,0.0899,,0
334,25.2,-2.689,1.514,-48.34,13.84,-1.2712,0.1984,0.1836,,0
335,19.1,-3.693,1.682,-35.25,15.37,-0.649,0.2203,0.1749,,0
336,40.1,-2.589,1.337,-23.62,12.22,-0.7007,0.1752,0.1146,,0
337,316.9,-0.978,2.842,-74.22,25.97,-1.3859,0.3723,0.2462,,0
338,355.4,2.935,3.226,-90.27,29.47,-1.7015,0.4226,0.1488,,0
339,124.6,-1.588,1.201,64.62,10.97,0.8381,0.1573,0.3947,,1
340,309.6,-1.587,2.199,95.69,20.09,0.2488,0.288,0.2015,,0
341,3.4,-2.686,2.109,-51.16,19.27,-0.5971,0.2763,0.0215,,0
342,386.2,5.996,1.718,-176.53,15.7,-1.0846,0.2251,0.2144,,0
343,11.0,-2.113,1.88,55.76,17.18,0.1979,0.2462,0.1403,,0
344,2.6,-1.896,1.657,-52.82,15.14,-1.0914,0.217,0.251,,0
345,194.3,-1.672,1.454,-3.48,13.29,0.3597,0.1905,0.2269,,0
346,733.3,-4.522,1.724,71.95,15.76,-0.658,0.2259,0.162,,0
347,784.9,-5.915,1.648,92.4,15.06,-0.7775,0.2159,0.2534,,0
348,722.7,-7.109,1.79,107.58,16.35,-0.5125,0.2344,0.2133,,0
349,30.2,-2.275,1.29,-32.45,11.78,-0.6858,0.1689,0.1686,,0
350,45.9,-2.28,1.281,53.18,11.71,-0.3571,0.1678,0.2117,,0
351,180.9,2.711,2.171,34.36,19.84,0.3818,0.2844,0.3035,,0
352,39.5,-3.383,2.04,-34.21,18.64,-0.446,0.2673,0.2101,,0
353,0.5,-1.937,1.579,-52.43,14.43,-1.0182,0.2069,0.0782,,0
354,235.5,1.434,1.739,43.04,15.89,0.0358,0.2278,0.2838,,0
355,67.8,-0.302,1.869,-33.87,17.07,-0.9271,0.2448,0.2483,,0
356,665.4,-7.459,2.113,95.42,19.3,-0.2478,0.2767,0.2303,,0
357,241.5,2.027,1.732,-1.17,15.83,0.0381,0.2269,0.1906,,0
358,195.7,3.204,2.308,11.14,21.09,0.4215,0.3024,0.0357,,0
359,647.2,7.461,1.274,-157.95,11.64,-1.0509,0.1669,0.492,,1
360,153.0,-1.205,1.075,72.76,9.82,0.2948,0.1408,0.3794,,1
361,575.1,-0.222,2.894,-12.43,26.44,-0.9364,0.3791,0.1858,,0
362,36.6,-2.268,2.481,61.1,22.67,0.1147,0.325,0.0947,,0
363,650.5,0.395,1.638,-162.47,14.97,-1.3044,0.2146,0.1979,,0
364,15.9,-0.789,1.62,-55.63,14.8,-1.0286,0.2121,0.2045,,0
365,519.5,-4.372,3.411,64.62,31.17,-0.4268,0.4468,0.2025,,0
366,247.9,3.3,1.71,-121.32,15.63,-1.1598,0.224,0.4281,,1
367,140.0,2.191,1.938,-14.67,17.71,0.0811,0.2539,0.0773,,0
368,707.4,-2.991,1.992,78.62,18.2,-0.5753,0.2609,0.201,,0
369,462.0,0.585,2.156,112.18,19.7,-0.011,0.2825,0.1209,,0
370,456.7,0.608,2.076,111.35,18.97,0.0556,0.2719,0.3844,,1
371,441.4,1.54,2.689,-159.5,24.57,-0.9706,0.3523,0.2978,,0
372,522.0,1.375,2.026,-126.12,18.51,-0.9282,0.2654,0.3408,,0
373,283.0,0.785,2.012,84.56,18.38,0.3574,0.2635,0.1499,,0
374,106.6,1.014,1.681,-76.38,15.36,-1.2984,0.2202,0.064,,0
375,654.3,1.849,2.616,-90.92,23.9,-1.049,0.3427,0.2143,,0
376,367.9,4.354,1.823,-123.66,16.66,-0.733,0.2388,0.2318,,0
377,643.3,3.859,2.41,-102.89,22.02,-0.66,0.3157,0.1689,,0
378,451.8,1.2,2.048,107.36,18.71,0.0783,0.2683,0.2863,,0
379,674.9,3.32,1.235,-171.63,11.29,-1.6119,0.1618,0.2879,,0
380,12.4,-2.07,1.572,-47.19,14.37,-0.9974,0.206,0.1197,,0
381,232.4,-2.5,2.294,-48.01,20.96,-0.1807,0.3005,0.1784,,0
382,614.2,4.015,3.273,-81.15,29.91,-0.4546,0.4288,0.2618,,0
383,60.1,-3.359,1.134,40.94,10.36,-0.4217,0.1485,0.2995,,0
384,627.8,4.792,2.344,-111.39,21.42,-0.9016,0.3071,0.2768,,0
385,208.8,-0.741,1.005,-9.8,9.19,0.4399,0.1317,0.3901,,1
386,457.8,0.732,1.87,-138.2,17.09,-1.0263,0.245,0.1993,,0
387,226.7,-0.581,2.056,-39.36,18.78,-0.516,0.2693,0.1038,,0
388,698.5,1.9,1.682,-183.37,15.37,-1.6721,0.2203,0.2044,,0
389,185.5,1.007,1.179,0.42,10.77,0.2664,0.1544,0.1881,,0
390,623.1,3.969,2.835,-97.73,25.9,-1.532,0.3713,0.2768,,0
391,56.3,-0.483,2.073,55.21,18.94,0.0804,0.2716,0.054,,0
392,187.5,0.63,1.607,-9.19,14.69,0.7019,0.2105,0.1073,,0
393,246.2,-5.106,2.812,-49.53,25.69,-0.6602,0.3683,0.201,,0
394,78.1,-1.842,1.519,59.83,13.88,0.3982,0.199,0.3406,,0
395,66.7,-1.014,1.274,63.22,11.64,-0.001,0.1669,0.3668,,1
396,523.9,-3.949,2.404,144.05,21.97,0.4956,0.3149,0.1271,,0
397,637.4,5.417,1.87,-135.08,17.09,-1.1294,0.245,0.1201,,0
398,149.5,1.144,1.425,-7.85,13.02,0.0215,0.1867,0.2666,,0
399,662.8,5.89,1.485,-160.54,13.57,-1.4389,0.1946,0.2851,,0
400,638.7,2.532,2.714,-89.48,24.8,-1.3268,0.3555,0.0436,,0
401,667.6,3.522,1.485,-151.58,13.57,-1.1175,0.1945,0.2643,,0
402,632.6,5.835,2.175,-126.69,19.87,-0.8196,0.2849,0.1351,,0
403,622.1,-3.109,2.617,191.5,23.91,-0.1257,0.3428,0.1695,,0
404,513.1,1.269,3.403,-128.04,31.09,-1.144,0.4458,0.1215,,0
405,174.6,1.897,2.153,36.41,19.67,0.2382,0.282,0.2475,,0
406,53.6,-1.649,1.764,12.5,16.11,0.2654,0.231,0.2136,,0
407,128.6,-2.284,1.972,-0.4,18.02,0.3118,0.2584,0.2422,,0
408,628.5,2.192,3.051,-75.87,27.88,-1.1749,0.3997,0.1274,,0
409,185.1,3.324,2.58,24.57,23.57,0.3893,0.3379,0.0336,,0
410,380.4,5.811,1.603,-143.01,14.65,-0.926,0.21,0.0894,,0
411,351.8,-2.239,2.777,-63.85,25.37,-1.506,0.3638,0.2388,,0
412,205.1,-1.061,1.215,-6.33,11.1,0.2224,0.1592,0.2556,,0
413,154.0,-1.574,1.017,67.86,9.29,0.3797,0.1332,0.4132,,1
414,654.0,2.004,1.983,-162.27,18.12,-1.73,0.2597,0.1759,,0
415,164.0,3.69,2.397,27.47,21.91,0.2249,0.314,0.2286,,0
416,467.5,3.377,2.065,-138.49,18.87,-1.2275,0.2706,0.1472,,0
417,713.9,4.611,1.998,-168.13,18.26,-0.9758,0.2618,0.2419,,0
418,124.6,3.138,1.834,-95.98,16.76,-1.5116,0.2402,0.2149,,0
419,239.8,-0.223,1.473,-6.6,13.46,0.4289,0.193,0.2344,,0
420,360.5,1.48,2.751,-55.36,25.14,-1.5154,0.3604,0.1816,,0
421,652.9,6.37,1.783,-133.71,16.29,-1.0191,0.2336,0.2924,,0
422,509.3,-1.466,2.87,59.74,26.23,-0.6417,0.376,0.2175,,0
423,735.0,-4.679,3.143,162.23,28.72,-0.3841,0.4117,0.2917,,0
424,37.6,2.024,1.612,11.86,14.73,-0.285,0.2112,0.1299,,0
425,150.5,-0.059,1.643,-103.92,15.02,-1.4404,0.2153,0.0748,,0
426,182.1,1.459,1.734,-69.92,15.85,-1.0856,0.2272,0.0676,,0
427,177.9,0.676,2.435,-97.41,22.25,-1.2614,0.319,0.2644,,0
428,372.8,3.786,1.678,-158.24,15.33,-0.9567,0.2198,0.286,,0
429,683.2,4.146,1.542,-172.98,14.09,-1.6138,0.202,0.343,,0
430,660.1,3.278,1.819,-183.5,16.62,-1.6792,0.2383,0.194,,0
431,196.0,0.83,1.861,-22.86,17.01,0.1973,0.2438,0.1264,,0
432,282.6,-1.527,2.576,-80.97,23.54,-1.3902,0.3375,0.0648,,0
433,60.4,1.697,2.015,37.1,18.41,-0.5242,0.2639,0.1047,,0
434,504.3,-0.559,2.963,47.26,27.07,-0.4101,0.3881,0.1306,,0
435,75.3,-1.768,1.256,52.68,11.47,-0.3544,0.1645,0.1926,,0
436,159.7,-1.115,1.422,57.91,12.99,0.4196,0.1863,0.2919,,0
437,609.8,8.524,2.604,-82.44,23.79,-1.0741,0.3411,0.1104,,0
438,698.3,4.994,1.471,-179.91,13.44,-1.5679,0.1927,0.2644,,0
439,672.5,0.545,1.37,-174.75,12.51,-1.2323,0.1794,0.0133,,0
440,107.0,1.936,1.566,-87.41,14.31,-1.5785,0.2051,0.0291,,0
441,477.4,1.13,2.532,142.88,23.14,0.4185,0.3317,0.2197,,0
442,10.3,-2.334,1.942,-39.73,17.74,-0.656,0.2544,0.1386,,0
443,22.1,-1.559,1.78,-44.6,16.26,-1.1119,0.2331,0.0303,,0
444,632.8,1.757,2.195,-120.04,20.06,-0.7558,0.2875,0.1814,,0
445,703.7,4.449,1.546,-174.02,14.12,-1.4113,0.2025,0.4435,,1
446,8.3,-3.335,1.591,-42.61,14.54,-0.5711,0.2084,0.2536,,0
447,154.6,-0.355,2.208,-80.94,20.17,-1.5869,0.2892,0.0625,,0
448,94.1,0.855,1.756,-95.43,16.04,-1.3435,0.23,0.1945,,0
449,84.1,-1.03,1.779,-33.02,16.26,-0.8613,0.2331,0.2859,,0
450,342.8,-0.692,2.409,-53.51,22.01,-1.5129,0.3155,0.0507,,0
451,208.2,0.216,1.445,-39.2,13.21,0.2818,0.1893,0.1464,,0
452,649.0,3.45,2.729,-97.23,24.94,-1.5419,0.3575,0.1345,,0
453,499.1,-3.366,3.056,29.21,27.92,-0.5402,0.4003,0.3589,,1
454,681.1,2.84,1.284,-174.75,11.74,-1.6846,0.1682,0.2648,,0
455,29.7,-2.302,1.247,68.69,11.39,-0.5442,0.1634,0.2103,,0
456,42.3,-3.811,1.936,44.12,17.69,-0.3131,0.2536,0.2166,,0
457,106.7,-1.255,1.648,65.71,15.06,-0.2609,0.2159,0.2128,,0
458,114.8,-2.861,2.286,-47.35,20.89,-0.9223,0.2995,0.1288,,0
459,14.0,-2.173,1.229,-34.86,11.23,-0.6837,0.161,0.276,,0
460,617.0,6.03,1.956,-117.01,17.87,-0.8662,0.2562,0.2251,,0
461,48.7,-2.37,1.901,-52.58,17.37,-0.6121,0.249,0.1512,,0
462,683.5,5.224,2.027,-161.02,18.52,-0.9902,0.2655,0.3277,,0
463,795.2,-6.762,2.51,109.59,22.94,-1.0513,0.3289,0.1047,,0
464,29.0,-2.094,1.94,56.43,17.73,-0.6721,0.2541,0.2619,,0
465,172.0,0.785,2.527,-77.6,23.09,-1.2735,0.331,0.0967,,0
466,613.3,2.846,3.357,-131.38,30.67,-1.1479,0.4397,0.031,,0
467,676.2,0.911,1.215,-178.34,11.1,-1.4987,0.1592,0.2786,,0
468,643.8,3.553,2.703,-96.96,24.7,-1.5986,0.3541,0.1727,,0
469,111.2,1.965,2.066,-96.74,18.88,-1.5733,0.2707,0.1525,,0
470,649.7,0.885,3.188,-94.27,29.13,-1.0635,0.4176,0.1638,,0
471,427.6,4.454,1.494,-157.88,13.65,-0.8186,0.1957,0.2964,,0
472,745.2,-4.293,3.377,157.2,30.86,-0.3153,0.4424,0.2325,,0
473,654.1,5.072,2.641,-93.09,24.13,-1.3048,0.346,0.146,,0
474,652.0,4.951,1.349,-172.97,12.32,-1.293,0.1767,0.43,,1
475,680.7,-4.63,2.313,74.32,21.13,-0.2479,0.303,0.1748,,0
476,274.7,3.595,2.082,-112.46,19.02,-1.213,0.2727,0.3107,,0
477,54.9,-2.105,1.565,-27.04,14.3,-0.8368,0.205,0.3495,,0
478,6.3,-3.452,1.973,54.82,18.03,0.0529,0.2584,0.2837,,0
479,644.0,2.003,1.311,-174.65,11.98,-1.2973,0.1718,0.1291,,0
480,267.4,4.933,1.86,-126.62,17.0,-0.894,0.2437,0.4404,,1
481,74.4,-2.068,1.932,-34.09,17.65,-0.6953,0.2531,0.2833,,0
482,587.4,0.31,2.606,-43.93,23.82,-1.1296,0.3414,0.1207,,0
483,646.4,1.63,1.337,-169.21,12.22,-1.1959,0.1752,0.1977,,0
484,633.5,3.233,2.78,-86.12,25.41,-1.3023,0.3642,0.0456,,0
485,98.4,-2.721,2.535,-50.9,23.17,-0.9987,0.3321,0.1034,,0
486,344.3,2.635,3.035,-90.0,27.73,-1.7104,0.3975,0.0878,,0
487,677.8,4.487,1.487,-165.99,13.59,-1.5233,0.1948,0.456,,1
488,448.0,0.361,2.113,-146.54,19.31,-1.2048,0.2768,0.1422,,0
489,168.3,2.141,2.454,63.68,22.42,0.2584,0.3215,0.0834,,0
490,769.4,-5.25,1.751,78.0,16.0,-0.6718,0.2294,0.2269,,0
491,634.1,3.715,1.621,-178.39,14.81,-1.3228,0.2123,0.2001,,0
492,429.8,3.587,1.707,-159.53,15.59,-0.7822,0.2235,0.327,,0
493,24.7,-3.742,1.705,-35.26,15.58,-0.6711,0.2233,0.1944,,0
494,30.3,-3.745,1.697,-35.17,15.51,-0.6707,0.2224,0.1917,,0
495,738.6,-4.939,1.823,77.48,16.66,-0.7514,0.2388,0.1328,,0
496,751.0,2.563,2.261,-195.23,20.66,-1.2352,0.2961,0.1486,,0
497,446.4,-0.431,2.1,105.98,19.19,0.1936,0.275,0.2299,,0
498,712.4,-4.696,2.008,77.73,18.35,-0.5936,0.263,0.2211,,0
499,229.3,0.2,1.588,-11.81,14.51,0.381,0.208,0.1107,,0
500,42.0,-1.189,1.877,-33.11,17.15,-0.9722,0.2459,0.0394,,0
501,646.6,5.47,1.237,-163.62,11.31,-1.1814,0.1621,0.4452,,1
502,71.0,-2.029,1.961,-35.42,17.92,-0.8256,0.2569,0.1829,,0
503,577.2,4.925,3.694,-59.09,33.75,-1.054,0.4839,0.081,,0
504,608.2,4.298,3.851,-111.08,35.19,-1.3886,0.5045,0.1705,,0
505,308.5,-1.079,2.609,-66.04,23.84,-1.4862,0.3417,0.15,,0
506,657.4,5.678,1.437,-167.53,13.13,-1.2841,0.1882,0.5018,,1
507,333.2,-1.69,2.193,-123.3,20.03,-1.057,0.2872,0.1242,,0
508,70.6,-0.44,2.271,66.08,20.75,-0.2331,0.2975,0.0414,,0
509,287.7,-1.157,1.997,97.39,18.25,0.5657,0.2616,0.1521,,0
510,514.1,-3.046,3.054,47.93,27.9,-0.6478,0.4,0.2129,,0
511,633.7,2.75,2.929,-98.92,26.76,-1.4973,0.3837,0.0215,,0
512,292.4,-0.699,1.814,91.45,16.58,0.2139,0.2376,0.1842,,0
513,549.7,-4.157,2.021,150.3,18.47,0.1427,0.2648,0.1715,,0
514,139.8,-1.993,1.007,63.71,9.2,0.822,0.1319,0.3707,,1
515,391.4,3.655,1.345,-145.72,12.29,-1.0342,0.1762,0.3158,,0
516,668.2,5.041,2.358,-144.89,21.54,-1.2311,0.3089,0.2396,,0
517,528.1,1.09,3.012,-129.4,27.52,-1.4485,0.3946,0.0763,,0
518,45.0,-4.248,2.258,-39.06,20.64,-0.5245,0.2958,0.235,,0
519,207.4,-1.874,1.099,2.1,10.04,0.5661,0.1439,0.3974,,1
520,54.9,0.251,1.951,28.17,17.83,0.2723,0.2556,0.3144,,0
521,337.7,1.595,2.226,-62.82,20.34,-1.6885,0.2916,0.1,,0
522,116.9,-2.99,1.827,49.93,16.7,-0.3499,0.2394,0.2065,,0
523,614.6,3.037,1.486,-149.03,13.58,-1.2528,0.1947,0.1174,,0
524,107.2,-0.781,1.737,-58.06,15.87,-0.9521,0.2275,0.1556,,0
525,57.0,0.323,1.924,27.5,17.58,0.3219,0.2521,0.2369,,0
526,728.1,-4.572,1.718,73.29,15.7,-0.5001,0.225,0.1301,,0
527,534.3,-3.065,2.593,168.82,23.69,0.4855,0.3396,0.1207,,0
528,666.3,1.413,1.355,-176.16,12.38,-1.2441,0.1775,0.0661,,0
529,155.0,-0.621,1.422,62.2,13.0,0.7584,0.1863,0.2757,,0
530,20.1,-4.438,1.76,-38.48,16.09,-0.5857,0.2306,0.1028,,0
531,663.2,6.164,1.503,-144.06,13.73,-1.0236,0.1968,0.4918,,1
532,178.3,-1.459,2.575,-17.65,23.53,-0.6434,0.3373,0.1521,,0
533,55.3,-2.997,3.298,8.01,30.14,-0.271,0.432,0.0136,,0
534,636.4,5.514,1.994,-141.95,18.22,-0.9568,0.2611,0.2868,,0
535,680.0,2.62,1.294,-179.09,11.83,-1.6626,0.1696,0.296,,0
536,211.9,1.278,2.619,61.4,23.93,-0.4397,0.3431,0.2145,,0
537,714.0,-4.089,3.111,155.26,28.42,-0.4623,0.4075,0.1593,,0
538,191.5,1.286,2.247,0.1,20.53,0.3621,0.2943,0.2502,,0
539,62.3,-0.458,2.467,28.44,22.54,-0.6298,0.3231,0.2078,,0
540,58.0,-0.335,1.625,-32.95,14.85,-0.7462,0.2129,0.3105,,0
541,516.5,3.123,1.957,-129.3,17.88,-1.1567,0.2564,0.2403,,0
542,618.5,1.888,3.115,-126.09,28.46,-1.1995,0.408,0.0866,,0
543,680.9,-4.064,2.167,67.07,19.8,-0.2433,0.2839,0.0537,,0
544,176.8,1.976,2.77,2.43,25.31,-0.5194,0.3628,0.3319,,0
545,51.6,-0.666,1.532,66.05,14.0,0.1067,0.2006,0.3222,,0
546,527.6,0.269,2.222,-116.57,20.3,-1.0411,0.291,0.3724,,1
547,217.7,0.155,2.934,-41.19,26.81,-0.3012,0.3843,0.0359,,0
548,34.8,-2.857,1.909,-30.15,17.44,-0.5099,0.25,0.1129,,0
549,111.8,-3.751,2.155,83.03,19.7,-0.4111,0.2824,0.1246,,0
550,331.3,0.608,2.124,-74.58,19.41,-1.3554,0.2783,0.1252,,0
551,657.9,6.033,1.552,-145.51,14.18,-1.1494,0.2033,0.3397,,0
552,34.5,0.263,1.647,43.76,15.05,0.1821,0.2157,0.1648,,0
553,739.8,-4.33,3.512,157.32,32.09,0.0052,0.4601,0.1444,,0
554,678.5,5.245,2.018,-178.23,18.44,-1.2309,0.2644,0.2208,,0
555,258.9,4.026,2.093,-114.46,19.13,-1.1914,0.2742,0.3643,,1
556,3.6,0.816,2.185,57.36,19.96,-0.2512,0.2862,0.1185,,0
557,675.1,-2.614,3.087,3.41,28.21,-1.2514,0.4044,0.16,,0
558,177.0,-1.385,2.71,-46.64,24.76,-0.2886,0.3549,0.1765,,0
559,32.3,-0.645,1.903,-56.55,17.39,-0.9848,0.2493,0.1267,,0
560,631.5,6.605,1.935,-163.5,17.68,-1.1683,0.2535,0.2242,,0
561,122.2,2.118,1.469,-75.38,13.42,-1.3132,0.1924,0.1764,,0
562,37.9,1.218,2.207,32.05,20.17,-0.2817,0.2891,0.3441,,0
563,7.2,0.026,1.573,-59.91,14.38,-1.037,0.2061,0.084,,0
564,686.2,2.687,1.983,-182.66,18.12,-1.5554,0.2597,0.1665,,0
565,167.6,1.29,3.604,-12.11,32.93,-0.2635,0.4721,0.2375,,0
566,172.1,0.444,1.831,-100.01,16.73,-1.5985,0.2399,0.2296,,0
567,230.5,0.012,1.864,-42.51,17.03,-0.5371,0.2441,0.0538,,0
568,322.8,-0.052,2.275,-136.07,20.78,-0.7502,0.298,0.1599,,0
569,641.8,6.5,1.274,-155.23,11.64,-1.2238,0.1668,0.645,,1
570,290.0,0.829,1.173,-6.08,10.71,0.3714,0.1536,0.2112,,0
571,59.9,1.3,1.914,21.14,17.49,0.3095,0.2507,0.1043,,0
572,171.1,1.008,1.561,41.01,14.27,0.0621,0.2045,0.3224,,0
573,668.7,2.359,1.598,-171.98,14.6,-1.2466,0.2093,0.3346,,0
574,735.1,4.032,2.116,-170.26,19.33,-0.8683,0.2771,0.2099,,0
575,425.9,-1.505,2.698,93.7,24.66,-0.5546,0.3535,0.0978,,0
576,629.0,3.548,3.557,-114.13,32.51,-0.9047,0.466,0.2024,,0
577,184.1,-0.532,2.271,-77.78,20.75,-1.3895,0.2975,0.3027,,0
578,41.1,-1.602,1.272,52.99,11.62,-0.2122,0.1666,0.2063,,0
579,743.6,-5.125,1.704,79.56,15.57,-0.6529,0.2232,0.223,,0
580,206.3,4.286,1.817,3.65,16.6,0.3677,0.238,0.1053,,0
581,177.3,3.502,2.509,43.36,22.93,-0.0447,0.3287,0.2947,,0
582,724.2,-5.554,3.348,160.14,30.6,-0.3776,0.4386,0.1677,,0
583,743.8,-4.939,2.14,89.61,19.55,-0.9959,0.2803,0.2601,,0
584,546.6,-2.254,2.899,-33.1,26.49,-0.8858,0.3798,0.3143,,0
585,34.1,-2.556,2.307,-53.43,21.08,-0.3042,0.3022,0.1373,,0
586,431.1,-0.174,2.527,95.97,23.09,-0.5933,0.3311,0.0892,,0
587,48.3,0.201,2.212,-48.27,20.21,-1.0148,0.2898,0.1963,,0
588,627.6,4.571,2.766,-119.97,25.28,-1.0277,0.3624,0.192,,0
589,408.3,-6.494,3.707,76.11,33.87,-0.7749,0.4856,0.2525,,0
590,73.4,-3.549,2.409,54.54,22.01,-0.496,0.3155,0.1481,,0
591,523.3,3.36,3.328,-133.59,30.41,-1.1679,0.4359,0.2366,,0
592,647.6,5.434,1.762,-140.43,16.1,-1.1453,0.2308,0.4485,,1
593,51.4,-0.135,1.511,-37.89,13.8,-0.8575,0.1979,0.3647,,1
594,759.1,-5.595,2.021,78.45,18.47,-0.6564,0.2647,0.2238,,0
595,1.5,0.1,1.951,52.97,17.83,-0.1649,0.2556,0.1868,,0
596,570.5,-4.549,2.101,153.96,19.2,0.1398,0.2752,0.2681,,0
597,272.8,0.074,1.289,-10.51,11.78,0.3501,0.1689,0.3487,,0
598,226.7,0.099,1.313,2.87,12.0,0.0261,0.172,0.3595,,1
599,482.5,0.557,2.108,148.81,19.26,0.0308,0.2761,0.1251,,0
600,81.0,-1.043,1.777,-35.71,16.23,-0.7902,0.2327,0.18,,0
601,652.7,6.86,1.889,-145.61,17.26,-1.2565,0.2475,0.4197,,1
602,647.5,2.213,1.841,-122.62,16.82,-1.0309,0.2412,0.3172,,0
603,519.8,-2.059,2.791,61.33,25.51,-0.6357,0.3657,0.1976,,0
604,530.1,-1.469,2.958,57.68,27.03,-0.5724,0.3875,0.1277,,0
605,472.4,3.535,1.476,-161.38,13.49,-1.3898,0.1934,0.3247,,0
606,62.0,-1.516,1.467,62.19,13.4,0.1906,0.1922,0.2991,,0
607,201.4,1.066,1.705,43.73,15.58,-0.043,0.2234,0.179,,0
608,657.2,1.377,1.234,-158.1,11.28,-1.1766,0.1616,0.2425,,0
609,738.4,-3.814,1.943,76.08,17.76,-0.4871,0.2546,0.0566,,0
610,172.9,-0.11,1.731,7.88,15.82,0.276,0.2267,0.0972,,0
611,252.9,0.776,1.351,-11.29,12.34,0.1809,0.1769,0.147,,0
612,207.5,-2.376,3.194,-20.66,29.19,0.1715,0.4185,0.1947,,0
613,727.9,-7.062,1.997,67.96,18.24,-0.589,0.2615,0.0663,,0
614,663.8,2.667,1.579,-183.26,14.42,-1.6263,0.2068,0.1675,,0
615,308.4,-0.722,3.393,-48.27,31.0,-0.5208,0.4444,0.2247,,0
616,257.6,-1.495,1.478,-0.52,13.51,0.1401,0.1936,0.0942,,0
617,352.0,-1.372,2.513,-52.01,22.96,-1.176,0.3291,0.188,,0
618,332.3,1.286,1.198,0.53,10.94,0.2411,0.1569,0.2932,,0
619,598.5,3.82,3.512,-73.75,32.09,-0.6467,0.46,0.2791,,0
620,72.7,2.892,2.789,2.48,25.48,-0.4952,0.3653,0.1841,,0
621,39.3,-1.585,1.369,57.35,12.51,-0.4665,0.1794,0.1856,,0
622,662.5,-0.139,1.411,-155.35,12.89,-1.1532,0.1848,0.2249,,0
623,410.7,4.161,1.932,-174.19,17.65,-1.1849,0.2531,0.1838,,0
624,277.8,0.481,3.152,-50.71,28.8,-0.1603,0.4128,0.1906,,0
625,225.1,3.6,2.15,55.6,19.65,0.2742,0.2817,0.1183,,0
626,93.2,2.105,1.436,-76.14,13.12,-1.3955,0.1881,0.3633,,1
627,183.5,-2.988,2.001,-76.33,18.28,-1.1875,0.2621,0.0816,,0
628,169.4,0.712,1.086,21.06,9.93,0.2261,0.1423,0.2848,,0
629,300.2,-0.658,2.952,-85.18,26.97,-1.5941,0.3866,0.3275,,0
630,665.0,-4.9,2.146,95.09,19.61,-0.1266,0.2811,0.2442,,0
631,157.4,0.984,3.575,-17.42,32.66,-0.238,0.4683,0.1174,,0
632,653.6,7.318,1.86,-130.27,17.0,-1.0663,0.2437,0.3864,,1
633,150.2,0.864,1.356,56.51,12.39,0.899,0.1776,0.1078,,0
634,24.0,-1.02,1.639,58.51,14.97,-0.627,0.2146,0.3107,,0
635,332.7,-6.484,2.559,-19.77,23.39,-0.7147,0.3353,0.0802,,0
636,7.7,-2.234,3.511,2.69,32.08,-0.5504,0.4599,0.0758,,0
637,478.0,3.768,1.454,-162.49,13.28,-1.2887,0.1905,0.3427,,0
638,200.2,-1.183,1.485,-20.32,13.57,-0.0091,0.1945,0.1332,,0
639,43.0,0.724,2.082,-64.77,19.02,-1.6378,0.2727,0.1608,,0
640,67.7,-1.083,1.145,63.26,10.46,0.162,0.15,0.2371,,0
641,283.9,-4.236,4.157,-25.07,37.98,-0.7273,0.5445,0.1683,,0
642,545.6,-3.478,2.868,58.11,26.21,-0.526,0.3757,0.0604,,0
643,559.9,-3.366,1.744,164.9,15.94,0.2796,0.2284,0.0514,,0
644,507.1,0.583,2.389,-128.19,21.83,-1.1356,0.313,0.1732,,0
645,650.2,1.311,1.288,-175.79,11.77,-1.318,0.1687,0.1949,,0
646,702.1,-5.104,2.268,92.33,20.72,-0.5006,0.297,0.2095,,0
647,366.8,0.851,3.285,-71.73,30.02,-1.7338,0.4303,0.1105,,0
648,67.0,-1.764,2.708,33.65,24.75,-0.713,0.3548,0.3029,,0
649,180.2,1.374,1.831,-92.41,16.73,-1.1066,0.2399,0.2561,,0
650,620.0,3.7,3.833,-61.59,35.02,-0.6832,0.5021,0.1208,,0
651,202.2,1.325,2.098,-92.26,19.17,-1.2171,0.2748,0.1449,,0
652,722.4,-5.795,2.774,93.51,25.35,-0.0582,0.3634,0.1244,,0
653,111.7,1.616,2.757,-61.0,25.19,-0.9821,0.3611,0.1482,,0
654,18.5,-2.953,1.898,-42.09,17.35,-0.228,0.2487,0.2068,,0
655,535.1,-2.9,3.068,42.12,28.03,-0.476,0.4019,0.2045,,0
656,652.6,1.121,1.611,-167.05,14.72,-1.1161,0.211,0.3095,,0
657,604.5,2.704,3.859,-57.05,35.26,-0.5978,0.5055,0.0998,,0
658,748.8,-5.125,1.979,72.03,18.08,-0.6225,0.2592,0.123,,0
659,454.2,3.481,1.917,-158.08,17.51,-0.9619,0.2511,0.2264,,0
660,166.4,0.8,2.213,24.56,20.22,-0.289,0.2898,0.1735,,0
661,764.2,-3.255,1.866,68.01,17.05,-0.9004,0.2444,0.2228,,0
662,178.8,0.791,2.161,33.37,19.75,-0.0842,0.2831,0.0614,,0
