idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
173,53.8,-0.365,1.019,43.2,19.61,0.699,0.2218,0.1587,,0
174,128.2,-1.204,0.489,-14.38,9.4,-0.4119,0.1064,0.6067,,1
175,389.9,0.674,0.604,-7.79,11.63,-0.3515,0.1315,0.3024,,0
176,321.4,-0.373,0.368,-29.19,7.09,-0.2064,0.0802,0.6429,,1
177,176.3,-2.176,1.226,-35.5,23.59,-0.2552,0.2668,0.0887,,0
178,137.0,-1.066,0.563,-14.91,10.83,-0.2993,0.1225,0.5695,,1
179,311.7,-0.072,0.475,-41.94,9.14,-0.4147,0.1033,0.5721,,1
180,25.8,0.143,0.996,48.73,19.16,1.1328,0.2167,0.1471,,0
181,174.3,-1.43,0.453,-43.26,8.72,-0.5548,0.0986,0.3242,,0
182,158.5,-0.228,0.406,-42.54,7.81,-0.336,0.0884,0.5588,,1
183,383.8,-0.878,0.703,-17.84,13.52,-0.4202,0.153,0.2041,,0
184,53.4,-0.388,0.957,51.73,18.41,0.8598,0.2082,0.112,,0
185,115.3,1.032,0.335,-23.8,6.44,-0.1264,0.0728,0.8022,,1
186,332.0,-0.43,0.573,-27.91,11.03,-0.4191,0.1247,0.4072,,1
187,329.8,1.005,0.283,-42.79,5.45,-0.329,0.0617,0.673,,1
188,163.4,-0.567,0.283,-23.91,5.44,-0.4793,0.0615,0.6589,,1
189,338.2,0.088,0.559,-20.51,10.76,-0.463,0.1217,0.1598,,0
190,67.1,0.453,1.024,52.29,19.7,0.8297,0.2228,0.1639,,0
191,520.0,1.474,0.65,-9.7,12.5,-0.2861,0.1414,0.6154,,1
192,219.3,-0.343,0.756,-27.73,14.55,-0.3056,0.1646,0.2844,,0
193,504.2,0.357,0.883,-1.39,17.0,-0.4879,0.1923,0.266,,0
194,260.7,-0.546,0.173,-36.12,3.33,-0.3263,0.0377,0.8572,,1
195,48.1,-0.572,1.038,44.15,19.96,0.7049,0.2258,0.0825,,0
