idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
175,20.5,1.421,0.947,-129.8,17.63,-0.7024,0.2064,0.1369,,0
176,524.2,-0.506,0.537,1.52,9.99,0.1025,0.117,0.4259,,1
177,141.0,2.412,0.701,-60.13,13.05,0.1409,0.1528,0.0886,,0
178,546.3,-0.049,0.497,38.72,9.26,0.4088,0.1084,0.5691,,1
179,144.4,-1.626,1.021,-63.62,19.0,0.2745,0.2225,0.1834,,0
180,528.7,1.345,0.36,27.74,6.69,0.3592,0.0784,0.5374,,1
181,205.4,2.097,0.732,-54.13,13.62,0.1825,0.1595,0.1134,,0
182,561.3,-0.237,0.878,21.71,16.34,0.2067,0.1914,0.1801,,0
183,351.0,-1.895,0.795,22.56,14.79,0.1774,0.1732,0.3752,,1
184,12.7,1.689,0.757,-111.47,14.09,-0.6704,0.165,0.1749,,0
185,353.9,-1.246,0.477,17.97,8.88,0.0448,0.104,0.4674,,1
186,193.3,1.325,0.683,-66.91,12.72,0.1098,0.149,0.2747,,0
187,448.6,1.334,0.661,45.02,12.31,0.0946,0.1441,0.2017,,0
188,269.9,0.11,0.465,25.71,8.65,0.4574,0.1013,0.3206,,0
189,17.2,0.095,0.783,-43.05,14.57,0.247,0.1706,0.1961,,0
190,9.2,0.087,1.149,-61.16,21.4,-0.2039,0.2505,0.1379,,0
191,463.4,1.636,0.525,32.03,9.76,0.129,0.1143,0.2747,,0
192,310.7,0.442,0.662,37.16,12.32,0.3776,0.1443,0.3709,,1
193,212.5,2.297,0.737,-62.53,13.72,0.1439,0.1606,0.1264,,0
194,531.3,-0.883,0.487,14.5,9.07,0.103,0.1062,0.5451,,1
195,540.8,-0.263,0.56,10.68,10.43,0.2242,0.1221,0.5321,,1
196,7.0,0.878,0.733,-12.76,13.64,0.8584,0.1597,0.2427,,0
197,233.0,-0.395,0.554,29.95,10.31,0.0888,0.1207,0.2745,,0
198,717.0,0.322,0.407,37.69,7.58,0.1726,0.0888,0.547,,1
199,575.7,0.869,1.154,-149.67,21.47,0.6057,0.2514,0.2223,,0
200,127.4,-0.868,1.115,-28.64,20.75,0.2692,0.243,0.2605,,0
201,199.5,1.197,0.786,-139.96,14.64,-0.1547,0.1714,0.2233,,0
202,4.6,0.454,1.284,-59.48,23.9,-0.0089,0.2799,0.0928,,0
203,337.6,0.157,0.764,32.95,14.22,0.4117,0.1665,0.0143,,0
204,290.4,-0.655,0.534,20.3,9.94,0.3988,0.1164,0.4266,,1
205,646.9,0.727,0.443,59.18,8.24,0.3717,0.0965,0.4643,,1
206,621.1,3.419,0.864,34.04,16.08,0.3173,0.1882,0.0591,,0
207,202.9,0.796,0.832,-74.66,15.48,0.2861,0.1813,0.1544,,0
208,334.4,0.565,0.416,34.88,7.74,0.4693,0.0907,0.601,,1
209,517.2,0.658,0.845,-10.53,15.73,0.2632,0.1842,0.2584,,0
