idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
653,194.5,-0.866,1.611,-81.5,29.78,-1.1621,0.3512,0.1351,,0
654,59.6,1.493,0.874,34.74,16.15,-0.6135,0.1905,0.0524,,0
655,524.8,-2.754,0.741,-154.92,13.69,-0.8132,0.1614,0.1555,,0
656,532.9,-4.374,0.79,-155.79,14.61,-1.1661,0.1723,0.0749,,0
657,537.3,-3.635,0.73,-158.51,13.48,-0.5672,0.159,0.1,,0
658,196.8,-0.962,1.101,-112.38,20.34,-0.8442,0.2399,0.097,,0
659,553.8,-1.629,1.805,18.05,33.35,-1.4081,0.3934,0.0885,,0
660,422.4,-0.865,1.363,-165.95,25.19,-1.2662,0.2971,0.265,,0
661,431.8,-2.885,0.725,-158.26,13.4,-0.6814,0.158,0.2018,,0
662,544.5,-1.78,0.889,-185.97,16.42,-0.5948,0.1937,0.0626,,0
663,353.3,-1.835,0.911,-132.15,16.84,-1.1582,0.1986,0.2001,,0
664,304.4,-0.531,1.059,-110.95,19.58,-1.0584,0.2309,0.099,,0
665,367.7,-0.529,1.514,-62.05,27.98,-0.1642,0.33,0.2605,,0
666,208.3,2.161,1.032,21.9,19.07,0.0158,0.2249,0.089,,0
667,488.0,-2.954,1.67,24.62,30.86,-1.607,0.3639,0.0175,,0
668,495.3,-0.261,1.752,-106.79,32.37,-0.6591,0.3818,0.1485,,0
669,503.6,-0.978,1.722,-112.82,31.83,-0.8086,0.3754,0.1508,,0
670,22.2,-0.081,0.882,16.63,16.31,-0.3356,0.1923,0.1301,,0
671,509.6,-0.232,1.384,23.58,25.58,-0.4048,0.3016,0.0859,,0
672,329.8,-1.238,1.132,-114.73,20.92,-0.859,0.2467,0.1485,,0
673,565.3,-0.372,1.434,52.87,26.5,-0.606,0.3125,0.051,,0
674,393.9,-3.358,1.485,-112.1,27.44,-1.9712,0.3237,0.109,,0
675,246.7,-2.264,0.864,-131.3,15.97,-0.6581,0.1884,0.1391,,0
676,801.7,-2.053,1.897,-164.22,35.06,-1.0481,0.4135,0.0288,,0
677,432.3,-1.848,1.473,-41.96,27.22,-0.6437,0.321,0.1281,,0
678,346.9,-2.516,1.022,-132.92,18.89,-0.6918,0.2228,0.1682,,0
679,701.6,-1.158,1.527,-150.05,28.22,-1.0202,0.3328,0.0785,,0
680,486.6,-4.138,1.349,-61.53,24.93,-1.1378,0.294,0.0898,,0
681,162.4,0.123,1.257,9.96,23.23,-0.0047,0.274,0.0909,,0
682,282.5,-2.943,1.472,-78.64,27.2,-0.7961,0.3208,0.0435,,0
683,228.8,-2.886,1.593,-12.88,29.43,-1.1057,0.3471,0.1269,,0
684,336.2,-1.108,1.228,-103.95,22.69,-0.6843,0.2676,0.1767,,0
685,556.2,-3.699,1.192,-141.2,22.03,-0.739,0.2599,0.0151,,0
686,76.1,0.964,1.369,33.62,25.3,-0.2563,0.2984,0.1029,,0
687,373.5,1.918,1.249,14.22,23.07,-0.4642,0.2721,0.1836,,0
688,225.1,-0.823,1.104,-115.89,20.4,-0.889,0.2406,0.1266,,0
689,669.4,-1.142,1.183,-187.11,21.87,-0.7829,0.2579,0.1538,,0
690,519.9,-1.417,0.647,-176.33,11.96,-0.7922,0.141,0.2769,,0
691,233.5,0.53,1.674,34.17,30.93,-1.4663,0.3648,0.1561,,0
692,479.3,-0.02,1.153,64.23,21.31,-0.0392,0.2513,0.2859,,0
693,84.3,1.723,1.282,20.94,23.7,-0.1328,0.2795,0.1362,,0
694,99.6,-1.624,1.446,41.36,26.72,-0.8415,0.3151,0.2073,,0
695,329.6,-0.588,1.114,-130.97,20.6,-1.1263,0.2429,0.0972,,0
696,727.0,-1.001,1.668,-145.85,30.82,-1.3296,0.3635,0.062,,0
697,193.6,-0.54,1.433,7.45,26.48,-1.2168,0.3123,0.1576,,0
698,810.8,-0.981,1.905,-183.56,35.2,-0.6751,0.4152,0.0493,,0
699,18.5,-4.376,1.252,22.41,23.14,-0.7529,0.2729,0.0314,,0
700,244.3,1.382,1.14,30.65,21.06,0.3311,0.2484,0.1457,,0
701,13.2,-1.279,0.989,0.77,18.28,-0.0197,0.2155,0.1811,,0
702,220.4,-0.86,1.36,0.22,25.14,-0.5909,0.2965,0.0315,,0
703,72.0,-0.456,1.023,52.96,18.9,-0.4433,0.2229,0.3102,,0
704,693.6,-4.309,1.421,-205.01,26.26,-0.5621,0.3097,0.1134,,0
705,462.1,-1.214,1.187,39.61,21.94,-1.5633,0.2588,0.1227,,0
706,340.5,-1.267,1.103,-125.96,20.38,-0.9061,0.2403,0.4029,,1
707,299.6,-4.908,1.485,38.36,27.45,-1.162,0.3237,0.0796,,0
708,555.9,-2.58,1.442,-147.89,26.66,-0.7302,0.3144,0.098,,0
709,367.2,-3.111,1.665,-87.93,30.77,-1.5616,0.3629,0.1116,,0
710,476.0,-1.57,1.362,57.88,25.17,-1.3046,0.2968,0.0743,,0
711,251.9,-2.152,1.3,-110.28,24.03,-1.0265,0.2834,0.1085,,0
712,126.5,1.57,1.097,35.18,20.27,-0.4236,0.2391,0.097,,0
713,117.5,-3.325,1.396,-61.17,25.8,-1.7087,0.3043,0.098,,0
714,516.5,-3.242,0.681,-166.16,12.58,-0.9076,0.1484,0.0806,,0
715,169.4,-2.652,1.155,-60.7,21.34,-1.4837,0.2517,0.1408,,0
716,623.5,-3.797,1.3,-182.15,24.03,-0.5392,0.2834,0.106,,0
717,212.4,-1.947,1.434,-2.75,26.51,-1.0922,0.3126,0.1403,,0
718,389.0,-3.334,0.713,-177.82,13.17,-0.9887,0.1553,0.1819,,0
719,383.6,-3.5,1.406,-103.37,25.98,-1.2946,0.3064,0.0118,,0
720,244.6,-2.127,1.791,14.21,33.1,-1.3178,0.3904,0.2479,,0
721,57.0,-1.93,1.484,-68.54,27.43,-0.9425,0.3235,0.1132,,0
722,456.7,-2.432,1.65,50.17,30.5,-1.7134,0.3597,0.1685,,0
723,238.9,2.225,1.686,-2.32,31.16,-0.2061,0.3675,0.1762,,0
724,84.5,-0.36,1.141,25.33,21.09,-0.3554,0.2488,0.1886,,0
725,364.2,-1.414,0.666,-180.45,12.31,-1.0231,0.1452,0.1162,,0
726,33.1,-2.962,1.377,12.26,25.45,-0.2748,0.3002,0.1567,,0
727,524.6,-4.287,0.689,-158.31,12.73,-1.0738,0.1501,0.0247,,0
728,534.0,-1.114,1.332,37.21,24.61,-1.1669,0.2903,0.2534,,0
729,211.4,-0.938,1.049,-110.82,19.39,-0.7952,0.2286,0.1507,,0
730,524.1,-2.757,0.674,-151.73,12.45,-1.0205,0.1469,0.229,,0
731,353.7,-1.287,0.774,-172.51,14.3,-0.8021,0.1686,0.0549,,0
732,315.2,0.779,1.493,16.28,27.59,-0.2534,0.3254,0.122,,0
733,101.6,0.105,1.246,-21.09,23.03,-1.1214,0.2716,0.205,,0
734,528.5,-2.905,1.055,-148.24,19.49,-0.7647,0.2299,0.1468,,0
735,526.2,-2.874,0.894,-155.71,16.52,-0.8291,0.1949,0.0905,,0
736,78.1,2.674,1.208,-0.19,22.33,-0.1894,0.2633,0.0797,,0
737,134.6,-4.962,1.337,18.28,24.72,-0.7283,0.2915,0.1827,,0
738,793.6,-1.441,1.957,-187.34,36.17,-0.7577,0.4266,0.1121,,0
739,277.6,-2.617,0.902,-148.06,16.68,-0.915,0.1967,0.1357,,0
740,105.8,0.474,0.732,37.95,13.53,-0.1606,0.1595,0.1166,,0
741,463.5,-3.498,0.677,-159.77,12.51,-1.0285,0.1475,0.2083,,0
742,539.8,-2.09,0.934,-147.98,17.26,-0.542,0.2035,0.1538,,0
743,587.4,-1.405,1.541,-160.5,28.48,-0.4217,0.3359,0.026,,0
744,13.3,-2.094,1.297,-80.53,23.97,-1.4411,0.2827,0.0745,,0
745,351.9,-2.248,1.163,-56.68,21.49,-0.7795,0.2534,0.2731,,0
746,491.2,-0.794,1.761,-130.26,32.54,-0.6136,0.3838,0.1757,,0
747,368.2,-2.539,1.689,36.66,31.22,-1.0789,0.3682,0.2101,,0
748,41.2,-2.207,1.349,-60.17,24.94,-1.423,0.2941,0.1952,,0
749,223.3,-1.005,1.004,-125.58,18.56,-0.9552,0.2188,0.1621,,0
750,224.1,-1.005,1.004,-125.55,18.55,-0.9552,0.2188,0.1592,,0
751,558.7,-3.593,1.145,-80.49,21.15,-0.9274,0.2495,0.0906,,0
752,385.4,-2.211,0.869,-175.05,16.07,-0.9353,0.1895,0.1823,,0
753,43.7,0.889,1.385,-6.23,25.59,-0.1327,0.3018,0.2592,,0
754,643.3,-5.769,1.388,-125.97,25.64,-0.5948,0.3024,0.0529,,0
755,635.4,0.547,1.356,3.26,25.05,-1.543,0.2955,0.1392,,0
756,559.7,-2.275,0.674,-175.16,12.45,-0.7761,0.1469,0.0871,,0
757,475.6,-2.925,1.616,44.64,29.87,-1.6165,0.3522,0.1076,,0
758,444.6,-1.313,1.575,-128.07,29.1,-1.5166,0.3432,0.1079,,0
759,425.3,-1.832,1.346,-119.17,24.88,-0.5529,0.2934,0.1159,,0
760,348.2,-1.173,1.609,36.32,29.74,-0.0683,0.3508,0.0378,,0
761,135.8,0.732,1.454,15.66,26.87,-0.5255,0.3168,0.0798,,0
762,126.2,1.166,1.491,7.04,27.55,-0.3696,0.3249,0.2339,,0
763,434.7,-0.718,1.301,51.8,24.04,-0.66,0.2835,0.1153,,0
764,70.2,1.417,1.035,23.09,19.12,-0.3802,0.2255,0.0858,,0
765,184.2,-2.439,1.47,-34.42,27.16,-1.111,0.3204,0.1663,,0
766,433.3,-2.972,1.088,-133.99,20.11,-1.1224,0.2372,0.1207,,0
767,506.7,-4.722,1.048,-101.65,19.37,-0.9857,0.2285,0.0433,,0
768,429.2,-2.232,1.146,-141.94,21.18,-1.0277,0.2498,0.1884,,0
769,30.0,-0.1,1.19,38.94,21.99,-0.5006,0.2593,0.1664,,0
770,343.2,-2.849,0.928,-156.01,17.15,-1.0189,0.2023,0.1518,,0
771,216.1,-0.737,1.068,-110.03,19.73,-0.779,0.2327,0.1565,,0
772,520.8,-1.1,1.784,-118.3,32.98,-0.6912,0.3889,0.064,,0
773,11.4,0.324,0.848,-0.08,15.67,-0.4801,0.1848,0.0772,,0
774,237.6,0.911,1.319,-27.65,24.38,-0.4328,0.2876,0.1095,,0
775,75.0,-3.532,1.021,-41.15,18.86,-1.2432,0.2225,0.1216,,0
776,801.1,1.55,1.606,26.47,29.68,-0.9399,0.3501,0.2077,,0
777,236.6,-1.591,1.089,-128.24,20.13,-0.6767,0.2374,0.1068,,0
778,315.0,-0.02,1.134,-153.72,20.96,-0.9252,0.2472,0.2306,,0
779,405.1,-1.514,1.493,26.98,27.59,-0.38,0.3254,0.0177,,0
780,498.4,-3.992,1.55,26.89,28.64,-1.5353,0.3378,0.0901,,0
781,2.0,-2.573,1.402,-67.92,25.91,-1.4396,0.3055,0.0304,,0
782,404.9,-2.583,1.281,19.46,23.67,0.0958,0.2792,0.2204,,0
783,503.9,-3.384,1.657,50.41,30.62,-1.2596,0.3612,0.0999,,0
784,25.5,-1.41,1.285,-90.94,23.75,-1.5433,0.2801,0.1106,,0
785,468.5,0.172,1.634,52.74,30.19,-0.7075,0.3561,0.1336,,0
786,369.1,-2.296,1.405,-48.11,25.97,-0.6567,0.3063,0.0852,,0
787,783.1,-2.265,1.396,68.03,25.8,-0.5387,0.3043,0.1334,,0
788,648.1,-1.588,1.456,-198.95,26.9,-0.8811,0.3173,0.131,,0
789,523.3,-1.958,1.079,-171.91,19.94,-0.7708,0.2352,0.1411,,0
790,46.9,0.498,0.935,39.2,17.29,-0.6735,0.2039,0.1386,,0
791,76.8,1.212,0.866,39.19,16.01,-0.5556,0.1888,0.017,,0
792,207.5,-1.084,1.086,-110.17,20.07,-0.8665,0.2366,0.1788,,0
793,515.2,-2.928,0.997,-177.64,18.43,-0.7272,0.2173,0.0903,,0
794,35.3,-0.453,1.213,-7.2,22.41,-0.4852,0.2643,0.2017,,0
795,478.8,-2.152,0.878,-171.3,16.22,-0.5624,0.1913,0.1157,,0
796,266.6,-1.266,1.621,-73.45,29.96,-0.6292,0.3533,0.0968,,0
797,646.2,1.487,1.628,3.28,30.09,-1.4068,0.3548,0.2605,,0
798,48.1,-2.343,1.434,-39.91,26.5,-1.2655,0.3125,0.1155,,0
799,401.1,0.269,1.418,24.97,26.21,-0.5735,0.3092,0.1785,,0
800,491.2,-1.864,0.741,-161.31,13.69,-0.9729,0.1614,0.102,,0
801,32.2,-2.645,1.148,-80.08,21.22,-1.5957,0.2502,0.1998,,0
802,601.9,-2.197,1.633,-182.03,30.19,-0.5247,0.356,0.2136,,0
803,467.0,-4.236,1.081,-105.21,19.97,-0.7863,0.2355,0.2344,,0
804,198.1,0.217,1.31,-21.74,24.21,-0.3169,0.2855,0.1112,,0
805,100.5,-0.623,1.138,54.73,21.02,-0.3562,0.2479,0.0938,,0
806,23.3,-1.722,1.405,-69.67,25.96,-1.5979,0.3062,0.1205,,0
807,771.8,-3.682,1.614,-209.52,29.83,-0.4333,0.3518,0.1819,,0
808,79.9,-0.425,1.092,-7.53,20.18,-0.3073,0.238,0.1653,,0
809,655.5,-1.82,1.468,-160.64,27.12,-1.2117,0.3199,0.037,,0
810,223.5,2.445,1.139,22.01,21.05,-0.0271,0.2482,0.0562,,0
811,396.9,-0.344,1.319,6.07,24.37,-0.4233,0.2874,0.0979,,0
812,291.3,-4.477,1.444,26.05,26.68,-1.2295,0.3147,0.1044,,0
813,242.0,-2.433,0.987,-129.72,18.23,-0.754,0.215,0.2333,,0
814,554.2,-2.074,0.667,-184.5,12.33,-0.7965,0.1454,0.0803,,0
815,301.0,-1.384,0.987,-133.28,18.24,-0.8651,0.2151,0.1599,,0
816,697.5,-4.09,1.459,-203.85,26.96,-0.581,0.318,0.0925,,0
817,4.4,1.858,1.025,36.69,18.94,-0.0322,0.2234,0.2054,,0
818,411.5,-2.204,0.88,-161.45,16.27,-0.9275,0.1918,0.1447,,0
819,468.4,-2.235,0.782,-163.67,14.46,-0.7676,0.1705,0.0615,,0
820,467.7,-2.235,0.786,-163.67,14.53,-0.7675,0.1713,0.0593,,0
821,512.5,-1.028,1.769,-101.02,32.68,-0.5813,0.3855,0.145,,0
822,408.3,-1.264,1.531,-131.07,28.29,-2.0404,0.3337,0.1973,,0
823,71.1,1.855,1.101,36.49,20.35,-0.6441,0.24,0.0387,,0
824,382.6,1.723,1.466,32.13,27.09,-0.4102,0.3195,0.2294,,0
825,241.0,-0.227,1.475,47.09,27.26,-0.2738,0.3216,0.0841,,0
826,212.3,-1.653,1.382,-72.66,25.55,-1.0389,0.3013,0.0617,,0
827,695.2,-1.45,1.332,-198.19,24.61,-0.6763,0.2902,0.0654,,0
828,195.3,-0.377,0.974,-11.28,18.01,-0.2055,0.2123,0.0397,,0
829,556.5,-2.856,1.563,-138.55,28.89,-1.2012,0.3407,0.1258,,0
830,562.0,-1.655,1.787,0.47,33.03,-1.6245,0.3896,0.0273,,0
831,627.2,1.058,1.378,0.02,25.47,-1.5822,0.3004,0.1221,,0
832,283.3,-0.701,0.942,-145.3,17.4,-0.6455,0.2052,0.1591,,0
833,28.4,-0.022,1.155,6.03,21.34,0.181,0.2517,0.081,,0
834,509.4,-2.18,1.416,-102.4,26.16,-1.7867,0.3086,0.0127,,0
835,64.3,1.066,0.85,36.2,15.71,-0.5821,0.1853,0.0665,,0
836,413.4,-2.414,0.892,-137.04,16.48,-1.5655,0.1944,0.271,,0
837,253.4,3.865,1.609,-5.44,29.73,-0.2573,0.3506,0.0538,,0
838,544.2,-1.509,1.328,69.37,24.55,-1.4684,0.2896,0.0491,,0
839,521.8,-0.13,1.343,30.08,24.81,-1.1965,0.2926,0.1379,,0
840,17.3,-1.368,0.935,19.41,17.27,-0.459,0.2037,0.0572,,0
841,647.9,0.066,1.445,-181.9,26.7,-0.666,0.3149,0.0949,,0
842,257.2,-1.177,1.072,-118.89,19.82,-0.7689,0.2337,0.0848,,0
843,617.2,-4.208,1.508,-111.09,27.86,-0.7586,0.3286,0.2124,,0
844,224.6,-1.419,1.679,25.06,31.04,-1.523,0.366,0.0714,,0
845,461.4,1.343,1.294,72.01,23.92,0.0282,0.2821,0.068,,0
846,246.6,-1.856,1.01,-144.56,18.66,-0.983,0.2201,0.1161,,0
847,226.4,-0.734,1.091,-113.59,20.17,-0.8278,0.2379,0.043,,0
848,564.8,-3.908,1.455,-128.0,26.89,-0.8476,0.3171,0.2499,,0
849,623.1,-2.245,1.302,-188.4,24.07,-0.903,0.2839,0.2119,,0
850,117.3,0.382,1.184,14.71,21.88,-0.4093,0.258,0.1668,,0
851,440.5,-0.961,1.598,-32.04,29.54,-0.6236,0.3484,0.1318,,0
852,91.9,0.182,1.321,29.24,24.42,-0.4404,0.288,0.157,,0
853,326.4,-1.965,1.344,-115.21,24.84,-1.6807,0.293,0.1866,,0
854,328.6,-2.419,1.277,2.48,23.61,0.218,0.2784,0.0735,,0
855,596.6,-1.958,1.166,-162.87,21.55,-0.8516,0.2542,0.032,,0
856,229.4,0.593,1.31,-34.52,24.21,-0.5824,0.2855,0.1317,,0
857,13.6,-1.747,1.076,5.97,19.88,-0.0557,0.2344,0.1539,,0
858,120.0,0.094,0.915,43.36,16.92,0.1393,0.1995,0.0871,,0
859,423.0,-1.367,1.055,34.91,19.5,-0.3146,0.23,0.2438,,0
860,17.9,-2.342,1.257,4.44,23.23,-0.6585,0.2739,0.3023,,0
861,204.0,-2.939,1.464,-107.94,27.06,-1.0434,0.3191,0.2828,,0
862,672.7,-2.486,1.416,-119.07,26.17,-1.2094,0.3087,0.1438,,0
863,469.4,-1.559,1.356,42.91,25.06,-1.1713,0.2956,0.0953,,0
864,385.8,-1.525,1.072,-185.76,19.81,-1.1719,0.2336,0.0576,,0
865,662.9,-1.346,0.979,71.79,18.09,-0.6254,0.2133,0.1514,,0
866,437.6,-2.177,0.753,-160.37,13.92,-1.0629,0.1641,0.0097,,0
867,346.8,-2.454,0.994,-150.03,18.36,-0.799,0.2166,0.1186,,0
868,39.1,-2.538,1.34,-41.61,24.76,-1.2488,0.292,0.1421,,0
869,227.7,-1.098,1.116,-106.72,20.63,-0.7438,0.2433,0.1645,,0
870,93.2,-0.096,1.558,-3.05,28.8,-0.5624,0.3396,0.046,,0
871,487.6,-0.014,1.267,57.66,23.41,0.0057,0.2761,0.1256,,0
872,250.1,-0.142,1.706,-76.51,31.53,-0.5838,0.3718,0.1562,,0
873,539.5,-2.906,1.356,-54.16,25.06,-0.3931,0.2955,0.2017,,0
874,107.8,-2.57,1.418,39.19,26.21,-0.6164,0.3091,0.2101,,0
875,346.7,-0.074,0.882,-127.24,16.3,-1.1101,0.1923,0.1445,,0
876,269.3,-0.288,1.502,31.26,27.76,-1.5177,0.3274,0.1769,,0
877,321.5,-3.271,1.59,-75.4,29.39,-0.2576,0.3466,0.0671,,0
878,480.7,-2.046,1.308,41.56,24.16,-1.2414,0.285,0.1174,,0
879,349.1,-1.068,0.858,-195.98,15.85,-0.8581,0.187,0.1917,,0
880,5.5,-1.77,1.313,-14.97,24.26,-0.3798,0.2861,0.0471,,0
881,675.7,-2.208,1.341,-197.74,24.78,-0.7509,0.2923,0.1056,,0
882,25.5,-2.992,1.283,13.13,23.72,-0.6653,0.2797,0.1536,,0
883,138.8,-2.509,1.39,31.08,25.68,-1.2751,0.3029,0.0692,,0
884,312.1,-2.021,0.802,-146.61,14.82,-0.8445,0.1747,0.3011,,0
885,115.5,-2.419,1.33,1.26,24.59,-0.3422,0.29,0.1173,,0
886,195.1,-2.558,1.427,-121.19,26.38,-0.6564,0.3111,0.055,,0
887,127.6,0.554,1.306,21.92,24.14,-0.6386,0.2847,0.1204,,0
888,571.6,-0.62,1.541,-3.26,28.49,-1.1089,0.336,0.0783,,0
889,275.5,-1.667,1.714,-92.17,31.67,-0.7961,0.3735,0.0358,,0
890,595.5,-1.273,1.253,39.96,23.15,-0.1259,0.273,0.1032,,0
891,538.4,-3.477,1.321,-38.0,24.41,-1.9657,0.2879,0.1192,,0
892,610.6,-0.255,1.343,29.86,24.81,-1.2615,0.2927,0.1335,,0
893,185.6,-4.4,1.617,-73.25,29.89,-1.5294,0.3525,0.1595,,0
894,465.5,-2.612,0.848,-169.81,15.67,-1.0275,0.1848,0.0566,,0
895,483.7,1.307,1.261,-1.29,23.3,-1.6677,0.2748,0.0738,,0
896,359.7,1.959,1.449,48.26,26.78,-0.2966,0.3158,0.1874,,0
897,398.7,-2.832,1.498,-21.69,27.68,-0.1352,0.3265,0.0586,,0
898,530.2,-2.216,1.417,49.93,26.2,-0.6226,0.309,0.141,,0
899,563.5,-2.545,0.938,-159.9,17.33,-0.7136,0.2044,0.0531,,0
900,536.6,-1.836,1.185,58.98,21.9,-1.4608,0.2582,0.1362,,0
901,137.3,-1.681,0.995,-111.68,18.39,-1.3431,0.2169,0.2051,,0
902,420.4,-1.352,0.828,-145.64,15.3,-1.0058,0.1804,0.3242,,0
903,353.4,-2.791,1.572,-70.55,29.05,-1.6696,0.3426,0.1489,,0
904,5.0,-0.119,1.11,-6.1,20.5,-0.2924,0.2418,0.2079,,0
905,307.9,-2.664,1.137,-85.81,21.01,-0.5765,0.2478,0.028,,0
906,116.1,-1.893,1.237,42.35,22.86,-0.774,0.2696,0.0702,,0
907,7.6,-1.985,1.221,-75.93,22.57,-1.4161,0.2662,0.0582,,0
908,525.6,-2.118,0.731,-172.95,13.51,-0.9888,0.1594,0.179,,0
909,211.0,-2.602,1.294,-111.89,23.91,-1.5114,0.282,0.109,,0
910,360.1,-2.271,0.943,-127.33,17.43,-1.0615,0.2056,0.1872,,0
911,686.5,-2.672,1.374,-213.31,25.4,-0.7157,0.2995,0.0085,,0
912,9.8,-0.712,1.043,15.54,19.27,-0.826,0.2273,0.0984,,0
913,170.9,-0.088,1.327,-29.34,24.53,-0.3953,0.2893,0.0816,,0
914,572.1,-1.862,1.171,-149.65,21.65,-1.1602,0.2553,0.102,,0
915,147.0,-3.694,1.522,30.56,28.13,-1.2063,0.3318,0.1369,,0
916,161.2,-1.121,1.189,110.72,21.97,0.0049,0.2592,0.2658,,0
917,549.0,-2.46,0.9,-166.96,16.62,-0.4838,0.1961,0.148,,0
918,445.5,-2.616,0.884,-148.41,16.34,-0.87,0.1927,0.1812,,0
919,207.6,-1.917,1.427,-38.16,26.38,-0.6444,0.3111,0.1192,,0
920,208.9,-0.685,0.847,-1.67,15.66,0.1231,0.1847,0.0451,,0
921,215.3,-0.585,1.304,-16.16,24.11,0.0014,0.2843,0.1433,,0
922,27.0,-1.567,1.108,20.92,20.48,0.123,0.2415,0.2212,,0
923,118.7,1.392,1.377,9.5,25.45,-0.5773,0.3001,0.1942,,0
924,97.7,0.681,0.968,44.81,17.89,-0.2634,0.2109,0.0848,,0
925,402.0,-0.129,1.199,-92.61,22.16,-0.634,0.2613,0.1559,,0
926,472.5,-2.61,0.727,-169.14,13.44,-1.0249,0.1585,0.1593,,0
927,288.9,-1.754,0.982,-144.27,18.14,-0.9247,0.214,0.1272,,0
928,241.3,-2.468,1.243,-58.75,22.97,-0.5317,0.2709,0.1381,,0
929,451.6,-2.217,0.67,-171.93,12.39,-1.0358,0.1461,0.1438,,0
930,134.1,-3.003,1.016,-66.6,18.78,-1.6143,0.2215,0.2088,,0
931,393.0,-2.692,1.494,23.61,27.6,-1.678,0.3256,0.0875,,0
932,149.8,-2.244,1.24,-80.91,22.91,-1.2237,0.2702,0.142,,0
933,12.2,0.371,1.118,-0.72,20.67,-0.3299,0.2437,0.0217,,0
934,569.0,-2.367,1.063,-155.89,19.64,-0.9143,0.2317,0.1746,,0
935,27.7,-1.888,1.281,-77.69,23.68,-1.6097,0.2793,0.0892,,0
936,44.6,-3.538,1.283,-15.97,23.71,-0.5891,0.2796,0.151,,0
937,332.8,-2.333,0.923,-152.38,17.06,-0.7567,0.2012,0.1405,,0
938,522.1,-4.846,1.251,-115.17,23.12,-0.8118,0.2727,0.0439,,0
939,131.2,-1.94,1.184,-58.24,21.88,-1.6438,0.258,0.1948,,0
940,567.2,-2.441,1.65,-58.9,30.49,-1.5676,0.3596,0.1671,,0
941,38.2,0.177,1.155,37.01,21.35,-0.5214,0.2518,0.2536,,0
942,548.9,0.086,1.963,-117.05,36.28,-0.9679,0.4279,0.0601,,0
943,664.4,-1.418,1.298,-182.62,23.98,-1.0638,0.2828,0.0577,,0
944,125.2,-2.031,1.285,-26.76,23.75,-0.1782,0.28,0.0275,,0
945,51.5,-3.894,1.318,0.6,24.36,-0.6711,0.2873,0.1026,,0
946,522.5,-4.563,1.426,-139.76,26.35,-0.6649,0.3107,0.131,,0
947,513.8,-1.558,1.12,-168.79,20.71,-0.4199,0.2442,0.3018,,0
948,25.4,-1.929,1.349,-71.49,24.93,-1.1791,0.2941,0.1591,,0
949,78.2,-0.673,1.184,-25.81,21.89,-0.6238,0.2581,0.2005,,0
950,657.4,0.211,1.54,59.69,28.45,-0.5437,0.3355,0.038,,0
951,443.9,-2.86,1.125,-133.22,20.79,-0.3898,0.2452,0.2129,,0
952,417.9,-1.084,0.736,-176.76,13.6,-0.9402,0.1604,0.1086,,0
953,293.5,0.169,0.951,-150.18,17.57,-0.9262,0.2073,0.2149,,0
954,335.5,-0.691,1.056,-125.29,19.52,-1.0296,0.2302,0.1106,,0
955,554.2,-2.336,1.072,-161.37,19.82,-0.6702,0.2337,0.0588,,0
956,29.1,0.062,0.674,41.76,12.46,-0.3801,0.1469,0.0811,,0
957,125.7,-4.998,1.22,51.06,22.55,-0.8004,0.266,0.1894,,0
958,369.4,-2.835,1.045,-166.36,19.32,-1.0554,0.2279,0.0691,,0
959,421.7,-2.087,1.452,-112.54,26.83,-1.7748,0.3165,0.1482,,0
960,11.0,-3.231,1.346,10.75,24.87,-0.4304,0.2934,0.1027,,0
961,58.3,-0.618,1.555,-66.36,28.75,-1.5655,0.339,0.134,,0
962,140.8,2.058,0.815,22.37,15.05,-0.5296,0.1775,0.2427,,0
963,203.6,0.003,1.024,17.25,18.92,-0.2654,0.2231,0.0465,,0
964,108.7,0.968,0.937,42.91,17.32,0.1331,0.2043,0.0714,,0
965,639.7,-0.124,1.457,-189.19,26.92,-0.9909,0.3175,0.0779,,0
966,691.7,-0.657,1.178,66.74,21.77,-0.3616,0.2567,0.0887,,0
967,601.8,1.829,1.596,35.23,29.49,-1.5676,0.3478,0.2243,,0
968,324.1,0.964,1.381,-13.32,25.53,-0.081,0.301,0.1705,,0
969,375.5,-2.323,0.894,-173.84,16.52,-0.8808,0.1949,0.0784,,0
970,324.3,-3.832,1.607,-50.78,29.69,-1.7073,0.3502,0.0826,,0
971,77.9,1.006,1.205,-15.86,22.27,-0.1319,0.2626,0.0394,,0
972,788.7,-3.172,1.658,-122.94,30.64,-0.6466,0.3614,0.2304,,0
973,658.6,-1.124,1.478,-152.68,27.31,-1.2332,0.322,0.2171,,0
974,221.3,-1.35,1.368,-63.65,25.28,-1.0555,0.2981,0.1565,,0
975,501.3,-1.136,1.536,32.06,28.39,-0.8298,0.3349,0.1915,,0
976,460.0,-2.41,0.806,-147.26,14.9,-1.0885,0.1758,0.274,,0
977,203.2,-3.255,1.559,-62.31,28.81,-1.3588,0.3398,0.0084,,0
978,557.1,-0.473,1.338,52.59,24.72,-0.3607,0.2915,0.1463,,0
979,448.3,-3.674,1.127,-111.88,20.84,-0.8627,0.2457,0.077,,0
980,298.6,2.763,1.315,11.91,24.31,-0.2616,0.2867,0.1415,,0
981,317.5,-2.497,1.314,-113.46,24.28,-0.7892,0.2863,0.1426,,0
982,517.0,-1.652,1.044,-184.26,19.29,-0.8092,0.2274,0.1339,,0
